game_id|game_name|game_info|game_size
Hacks%2FNBA%20Live%2096%20-%20Legends%20Edition.zip|NBA Live 96 - Legends Edition|1.10 MB|1158245
Hacks%2FNHL%20%2794%20-%202018%20Edition.zip|NHL '94 - 2018 Edition|715.92 KB|733105
Hacks%2FNew%20Zealand%20Story%2C%20The%20%28Enhanced%20Colors%29.zip|New Zealand Story, The (Enhanced Colors)|219.76 KB|225037
Hacks%2FOutRun%20%28Enhanced%20Colors%29.zip|OutRun (Enhanced Colors)|515.62 KB|527991
Hacks%2FOutRunners%20%28Restoration%29.zip|OutRunners (Restoration)|1.01 MB|1058691
Hacks%2FPac-Man%202%20-%20The%20Arcade%20Games.zip|Pac-Man 2 - The Arcade Games|1.01 MB|1055413
Hacks%2FPac-Mania%20%28Enhanced%20Colors%29.zip|Pac-Mania (Enhanced Colors)|72.39 KB|74129
Hacks%2FPana%20Der%20Hejhog.zip|Pana Der Hejhog|696.33 KB|713040
Hacks%2FPhantasy%20Star%20Generation%204.zip|Phantasy Star Generation 4|2.26 MB|2371113
Hacks%2FPhantasy%20Star%20II%20%28Improvement%29.zip|Phantasy Star II (Improvement)|466.13 KB|477321
Hacks%2FPhantasy%20Star%20II%20%28Modernization%29.zip|Phantasy Star II (Modernization)|468.36 KB|479598
Hacks%2FPhantasy%20Star%20II%20%28Retranslation%20%26%20Improvements%29.zip|Phantasy Star II (Retranslation & Improvements)|465.85 KB|477032
Hacks%2FPhantasy%20Star%20II%20-%20Evil%20Overload.zip|Phantasy Star II - Evil Overload|468.47 KB|479710
Hacks%2FPhantasy%20Star%20III%20-%20Generations%20of%20Doom%20%28Improvement%29.zip|Phantasy Star III - Generations of Doom (Improvement)|467.28 KB|478499
Hacks%2FPhantasy%20Star%20IV%20-%20The%20End%20of%20the%20Millennium%20%28Improvement%29.zip|Phantasy Star IV - The End of the Millennium (Improvement)|2.25 MB|2364025
Hacks%2FPrince%20of%20Persia%202%20-%20The%20Shadow%20and%20the%20Flame%20-%20Remastered%20Edition.zip|Prince of Persia 2 - The Shadow and the Flame - Remastered Edition|1.27 MB|1336335
Hacks%2FRaiden%20Trad%20%28Enhanced%20Colors%29.zip|Raiden Trad (Enhanced Colors)|865.01 KB|885775
Hacks%2FRiver%20City%20Girls%20...of%20Rage.zip|River City Girls ...of Rage|1.26 MB|1322734
Hacks%2FRock%20n%27%20Roll%20Racing%20v16%20%28Music%20Improvement%29.zip|Rock n' Roll Racing v16 (Music Improvement)|1.00 MB|1050815
Hacks%2FRock%20n%27%20Roll%20Racing%20v16.zip|Rock n' Roll Racing v16|1.00 MB|1050784
Hacks%2FS%20Factor%2C%20The%20-%20Sonia%20and%20Silver.zip|S Factor, The - Sonia and Silver|1.05 MB|1096918
Hacks%2FSamurai%20Shodown%20%28Enhanced%20Colors%29.zip|Samurai Shodown (Enhanced Colors)|1.68 MB|1759874
Hacks%2FShadow%20of%20the%20Beast%20%28Enhanced%20Colors%29.zip|Shadow of the Beast (Enhanced Colors)|377.79 KB|386856
Hacks%2FShadow%20of%20the%20Beast%20II%20%28Enhanced%20Colors%29.zip|Shadow of the Beast II (Enhanced Colors)|381.09 KB|390233
Hacks%2FShining%20Force%20II%20%28Guy%20Jepson%27s%20Challenge%20Mode%29.zip|Shining Force II (Guy Jepson's Challenge Mode)|1.45 MB|1523505
Hacks%2FShining%20Force%20II%20%28Maeson%29.zip|Shining Force II (Maeson)|1.44 MB|1511581
Hacks%2FShining%20Force%20II%20-%20War%20of%20the%20Gods.zip|Shining Force II - War of the Gods|1.47 MB|1543626
Hacks%2FShinobi%20III%20-%20Return%20of%20the%20Ninja%20Master%20%28Enhancement%29.zip|Shinobi III - Return of the Ninja Master (Enhancement)|628.23 KB|643309
Hacks%2FSomari%20the%20Adventurer.zip|Somari the Adventurer|392.12 KB|401532
Hacks%2FSonic%20-%20Scorched%20Quest.zip|Sonic - Scorched Quest|808.18 KB|827575
Hacks%2FSonic%201%20-%20The%20Next%20Level.zip|Sonic 1 - The Next Level|2.37 MB|2486460
Hacks%2FSonic%201%20Color%20Contrast.zip|Sonic 1 Color Contrast|399.94 KB|409538
Hacks%2FSonic%201%20Megamix.zip|Sonic 1 Megamix|795.45 KB|814545
Hacks%2FSonic%202%20Delta.zip|Sonic 2 Delta|1.28 MB|1344789
Hacks%2FSonic%202%20Recreation%20-%20Part%20One.zip|Sonic 2 Recreation - Part One|1.36 MB|1425569
Hacks%2FSonic%202%20Retro%20Remix.zip|Sonic 2 Retro Remix|1.26 MB|1323970
Hacks%2FSonic%203%20Complete.zip|Sonic 3 Complete|2.24 MB|2346876
Hacks%2FSonic%203D%20Blast%20-%20Director%27s%20Cut.zip|Sonic 3D Blast - Director's Cut|2.49 MB|2614240
Hacks%2FSonic%20Boom.zip|Sonic Boom|641.25 KB|656638
Hacks%2FSonic%20Classic%20Heroes.zip|Sonic Classic Heroes|1.27 MB|1330353
Hacks%2FSonic%20Legacy.zip|Sonic Legacy|840.86 KB|861039
Hacks%2FSonic%20Winter%20Adventures.zip|Sonic Winter Adventures|617.50 KB|632317
Hacks%2FSonic%20the%20Hedgehog%201%20%40%20SAGE%202010.zip|Sonic the Hedgehog 1 @ SAGE 2010|542.78 KB|555803
Hacks%2FSpider-Man%20and%20the%20X-Men%20in%20Arcade%27s%20Revenge%20Redux.zip|Spider-Man and the X-Men in Arcade's Revenge Redux|446.65 KB|457369
Hacks%2FStreet%20Fighter%20II%27%20-%20Hyper%20Champion%20Edition.zip|Street Fighter II' - Hyper Champion Edition|1.55 MB|1629765
Hacks%2FStreet%20Fighter%20II%27%20-%20Special%20Champion%20Edition%20%28Enhanced%20Colors%29.zip|Street Fighter II' - Special Champion Edition (Enhanced Colors)|1.54 MB|1612412
Hacks%2FStreet%20Fighter%20II%20Remastered%20Edition.zip|Street Fighter II Remastered Edition|1.56 MB|1632009
Hacks%2FStreets%20of%20Rage%202%20%28Enhanced%20Colors%29.zip|Streets of Rage 2 (Enhanced Colors)|1018.96 KB|1043415
Hacks%2FStreets%20of%20Rage%202%20%28Restoration%29.zip|Streets of Rage 2 (Restoration)|1019.90 KB|1044375
Hacks%2FStreets%20of%20Rage%202%20-%20Final%20Fight%20Crossover%202019.zip|Streets of Rage 2 - Final Fight Crossover 2019|1.29 MB|1349540
Hacks%2FStreets%20of%20Rage%202%20-%20International%20Action%20Heroes.zip|Streets of Rage 2 - International Action Heroes|1.15 MB|1207113
Hacks%2FStreets%20of%20Rage%202%20-%20Looney%20Tunes%20Edition.zip|Streets of Rage 2 - Looney Tunes Edition|1.56 MB|1632367
Hacks%2FStreets%20of%20Rage%202%20-%20Mortal%20Kombat%20CX.zip|Streets of Rage 2 - Mortal Kombat CX|1.63 MB|1704727
Hacks%2FStreets%20of%20Rage%202%20-%20Ninja%20Baseball%20Bat%20Man.zip|Streets of Rage 2 - Ninja Baseball Bat Man|1.25 MB|1309733
Hacks%2FStreets%20of%20Rage%202%20-%20Plus%20Ultra%20-%20Second%20Squad.zip|Streets of Rage 2 - Plus Ultra - Second Squad|1.24 MB|1301119
Hacks%2FStreets%20of%20Rage%202%20-%20Plus%20Ultra.zip|Streets of Rage 2 - Plus Ultra|1.25 MB|1314934
Hacks%2FStreets%20of%20Rage%202%20-%20Street%20Fighter%20%28Chun-Li%20version%29.zip|Streets of Rage 2 - Street Fighter (Chun-Li version)|1.37 MB|1434711
Hacks%2FStreets%20of%20Rage%202%20-%20Street%20Fighter%20%28M.%20Bison%20version%29.zip|Streets of Rage 2 - Street Fighter (M. Bison version)|1.39 MB|1459970
Hacks%2FStreets%20of%20Rage%202%20-%20Street%20Fighter%20%28Ryu%20version%29.zip|Streets of Rage 2 - Street Fighter (Ryu version)|1.33 MB|1394444
Hacks%2FStreets%20of%20Rage%202%20-%20Street%20Fighter%20%28Zangief%20version%29.zip|Streets of Rage 2 - Street Fighter (Zangief version)|1.33 MB|1398947
Hacks%2FStreets%20of%20Rage%202%20-%20Syndicate%20Wars.zip|Streets of Rage 2 - Syndicate Wars|1.30 MB|1361057
Hacks%2FStreets%20of%20Rage%202%20-%20The%20New%20Challengers.zip|Streets of Rage 2 - The New Challengers|1.30 MB|1366269
Hacks%2FStreets%20of%20Rage%202%20-%20The%20Punisher%20Edition.zip|Streets of Rage 2 - The Punisher Edition|1.30 MB|1367847
Hacks%2FStreets%20of%20Rage%202%20-%20The%20Return%20of%20the%20Fighters%202019.zip|Streets of Rage 2 - The Return of the Fighters 2019|1.27 MB|1328808
Hacks%2FStreets%20of%20Rage%202%20-%20The%20Simpsons%20Edition.zip|Streets of Rage 2 - The Simpsons Edition|1.43 MB|1502527
Hacks%2FStreets%20of%20Rage%202%20-%20The%20World%20Warrior.zip|Streets of Rage 2 - The World Warrior|1.29 MB|1349347
Hacks%2FStreets%20of%20Rage%202%20-%20Ultra%202018.zip|Streets of Rage 2 - Ultra 2018|1.11 MB|1159675
Hacks%2FStreets%20of%20Rage%202%20x%20Slam%20Masters.zip|Streets of Rage 2 x Slam Masters|1.24 MB|1296621
Hacks%2FSunset%20Riders%20%28Enhanced%20Colors%29.zip|Sunset Riders (Enhanced Colors)|359.61 KB|368245
Hacks%2FSuper%20Hang-On%20%28Enhancement%29.zip|Super Hang-On (Enhancement)|255.20 KB|261320
Hacks%2FSuper%20Street%20Fighter%20II%20-%20The%20New%20Challengers%20%28Enhanced%20Colors%29.zip|Super Street Fighter II - The New Challengers (Enhanced Colors)|2.72 MB|2853416
Hacks%2FT2%20-%20The%20Arcade%20Game%20%28Enhanced%20Colors%29.zip|T2 - The Arcade Game (Enhanced Colors)|477.38 KB|488840
Hacks%2FT2%20-%20The%20Double%20Z%20Mod.zip|T2 - The Double Z Mod|477.36 KB|488812
Hacks%2FTeenage%20Mutant%20Ninja%20Turtles%20-%20The%20Hyperstone%20Heist%20%28Enhanced%20Colors%29.zip|Teenage Mutant Ninja Turtles - The Hyperstone Heist (Enhanced Colors)|655.71 KB|671443
Hacks%2FTeenage%20Mutant%20Ninja%20Turtles%20-%20The%20Streets%20of%20Rage%20Project.zip|Teenage Mutant Ninja Turtles - The Streets of Rage Project|1.26 MB|1322023
Hacks%2FTeenage%20Mutant%20Ninja%20Turtles%20-%20Tournament%20Fighters%20%28Enhanced%20Colors%29.zip|Teenage Mutant Ninja Turtles - Tournament Fighters (Enhanced Colors)|1.07 MB|1127110
Hacks%2FTeenage%20Mutant%20Ninja%20Turtles%20of%20Rage%20-%20The%20Final%20Shell%20Shock.zip|Teenage Mutant Ninja Turtles of Rage - The Final Shell Shock|1.41 MB|1480886
Hacks%2FTeenage%20Mutant%20Ninja%20Turtles%20of%20Rage%20Remix.zip|Teenage Mutant Ninja Turtles of Rage Remix|1.34 MB|1409662
Hacks%2FTerminator%20Remastered%20Edition%2C%20The.zip|Terminator Remastered Edition, The|454.74 KB|465652
Hacks%2FToki%20-%20Going%20Ape%20Spit%20%28Enhanced%20Colors%29.zip|Toki - Going Ape Spit (Enhanced Colors)|275.29 KB|281895
Hacks%2FTom%20and%20Jerry%20-%20Frantic%20Antics%21%20%28Improvement%29.zip|Tom and Jerry - Frantic Antics! (Improvement)|544.62 KB|557693
Hacks%2FTruxton%20%28Enhanced%20Colors%29.zip|Truxton (Enhanced Colors)|229.88 KB|235396
Hacks%2FTurbo%20OutRun%20%28Enhanced%20Colors%29.zip|Turbo OutRun (Enhanced Colors)|288.03 KB|294939
Hacks%2FTwin%20Cobra%20-%20Desert%20Attack%20Helicopter%20%28Enhanced%20Colors%29.zip|Twin Cobra - Desert Attack Helicopter (Enhanced Colors)|394.25 KB|403715
Hacks%2FTwin%20Hawk%20%28Enhanced%20Colors%29.zip|Twin Hawk (Enhanced Colors)|208.55 KB|213551
Hacks%2FTwinkle%20Tale%20%28Enhanced%20Colors%29.zip|Twinkle Tale (Enhanced Colors)|533.80 KB|546608
Hacks%2FUchuu%20Senkan%20Gomora%20%28Enhanced%20Colors%29.zip|Uchuu Senkan Gomora (Enhanced Colors)|410.21 KB|420053
Hacks%2FUltimate%20Mortal%20Kombat%203%20%28Arcade%20Restoration%29.zip|Ultimate Mortal Kombat 3 (Arcade Restoration)|4.79 MB|5027098
Hacks%2FUltimate%20Mortal%20Kombat%203%20%28Balanced%20Edition%29.zip|Ultimate Mortal Kombat 3 (Balanced Edition)|3.91 MB|4097151
Hacks%2FUltimate%20Mortal%20Kombat%20Trilogy.zip|Ultimate Mortal Kombat Trilogy|9.57 MB|10039796
Hacks%2FUltimate%20X-Men.zip|Ultimate X-Men|734.57 KB|752195
Hacks%2FVapor%20Trail%20%28Enhanced%20Colors%29.zip|Vapor Trail (Enhanced Colors)|431.19 KB|441534
Hacks%2FWardner%20%28Enhanced%20Colors%29.zip|Wardner (Enhanced Colors)|223.65 KB|229014
Hacks%2FWonder%20Boy%20III%20-%20Monster%20Lair%20%28Enhanced%20Colors%29.zip|Wonder Boy III - Monster Lair (Enhanced Colors)|215.28 KB|220442
Hacks%2FXenon%202%20-%20Megablast%20%28Enhanced%20Colors%29.zip|Xenon 2 - Megablast (Enhanced Colors)|255.86 KB|262002
Haunting%20Starring%20Polterguy.zip|Haunting Starring Polterguy|1.53 MB - Action/1p - (c)1993 Electronic Arts|1607934
Hellfire.zip|Hellfire|199.10 KB - Shoot 'em up/1p - (c)1991 Seismic Software|203878
Herzog%20Zwei.zip|Herzog Zwei|308.80 KB - Strategy/2p - (c)1990 Sega|316209
High%20Seas%20Havoc.zip|High Seas Havoc (also known as Captain Lang)|646.61 KB - Platform/1p - (c)1993 Data East|662125
Home%20Alone.zip|Home Alone|325.20 KB - Action/1p - (c)1992 Sega|333004
Homebrew%20%26%20Unlicensed%2F16Bit%20Rhythm%20Land.zip|16Bit Rhythm Land|1.15 MB - Platform/1p - (c)2019 Columbus Circle|1203449
Homebrew%20%26%20Unlicensed%2FAngry%20Birds.zip|Angry Birds|1.38 MB - Puzzle/1p - (c)2012 Zhengyaxin 8bit|1447536
Homebrew%20%26%20Unlicensed%2FArkagis%20Revolution.zip|Arkagis Revolution|935.03 KB - Shoot 'em up/1p - (c)2020 Sik|957471
Homebrew%20%26%20Unlicensed%2FBeggar%20Prince.zip|Beggar Prince (also known as Xin Qigai Wangzi)|1.99 MB - Role-playing/1p - (c)2006 Super Fighter Team|2089297
Homebrew%20%26%20Unlicensed%2FBomboy.zip|Bomboy (also known as Explosion Kid)|222.06 KB - Puzzle/2p - (c)1993 Gamtec|227385
Homebrew%20%26%20Unlicensed%2FCave%20Story.zip|Cave Story (also known as Doukutsu Monogatari)|1.45 MB - Action-adventure/1p - (c)2016 Andy Grind|1521492
Homebrew%20%26%20Unlicensed%2FClan%20of%20Heroes%20-%20Generals%20of%20the%20Yang%20Family.zip|Clan of Heroes: Generals of the Yang Family|672.41 KB - Beat 'em up/2p - (c)2017 Piko Interactive|688544
Homebrew%20%26%20Unlicensed%2FCoffee%20Crisis.zip|Coffee Crisis|1.10 MB - Beat 'em up/2p - (c)2017 Mega Cat Studios|1154095
Homebrew%20%26%20Unlicensed%2FDouble%20Dragon.zip|Double Dragon|241.08 KB - Beat 'em up/2p - (c)1992 Accolade|246870
Homebrew%20%26%20Unlicensed%2FDr.%20Mario.zip|Dr. Mario|55.00 KB - Puzzle/2p - (c)2021 Strugglemeat|56321
Homebrew%20%26%20Unlicensed%2FEscape%202042%20-%20The%20Truth%20Defenders.zip|Escape 2042: The Truth Defenders|3.04 MB - Platform/1p - (c)2017 OrionSoft|3185985
Homebrew%20%26%20Unlicensed%2FFX-Unit%20Yuki%20-%20The%20Henshin%20Engine.zip|FX-Unit Yuki: The Henshin Engine|1.47 MB - Platform/1p - (c)2019 SaruPro|1545215
Homebrew%20%26%20Unlicensed%2FFix-It%20Felix%2C%20Jr..zip|Fix-It Felix, Jr.|196.54 KB - Action/1p - (c)2013 Airwalk Studios|201254
Homebrew%20%26%20Unlicensed%2FGriel%27s%20Quest%20for%20the%20Holy%20Porron.zip|Griel's Quest for the Holy Porron|700.73 KB - Puzzle/1p - (c)2018 1985 Alternativo|717552
Homebrew%20%26%20Unlicensed%2FHardBall%21.zip|HardBall!|444.32 KB - Sports/2p - (c)1991 Ballistic|454988
Homebrew%20%26%20Unlicensed%2FIshido%20-%20The%20Way%20of%20Stones.zip|Ishido: The Way of Stones|59.22 KB - Puzzle/1p - (c)1990 Accolade|60646
Homebrew%20%26%20Unlicensed%2FL%27Abbaye%20des%20Morts.zip|L'Abbaye des Morts|1.00 MB - Platform/1p - (c)2017 PlayOnRetro|1053808
Homebrew%20%26%20Unlicensed%2FLegend%20of%20Wukong.zip|Legend of Wukong (also known as Wucom Legend)|609.80 KB - Role-playing/1p - (c)2008 Super Fighter Team|624437
Homebrew%20%26%20Unlicensed%2FLittle%20Medusa.zip|Little Medusa|632.22 KB - Puzzle/1p - (c)2018 Mega Cat Studios|647390
Homebrew%20%26%20Unlicensed%2FMad%20Stalker%20-%20Full%20Metal%20Forth.zip|Mad Stalker: Full Metal Forth (also known as Mad Stalker: Full Metal Force)|934.35 KB - Beat 'em up/2p - (c)2020 Columbus Circle|956776
Homebrew%20%26%20Unlicensed%2FMagic%20Girl%20Featuring%20Ling%20Ling%20the%20Little%20Witch.zip|Magic Girl Featuring Ling Ling the Little Witch|350.67 KB - Shoot 'em up/2p - (c)2015 Super Fighter Team|359091
Homebrew%20%26%20Unlicensed%2FMagic%20Pockets.zip|Magic Pockets|907.04 KB - Platform/1p - (c)2018 RushOnGames|928811
Homebrew%20%26%20Unlicensed%2FOh%20Mummy%20Genesis.zip|Oh Mummy Genesis|302.16 KB - Action/2p - (c)2012 1985 Alternativo|309407
Homebrew%20%26%20Unlicensed%2FOld%20Towers.zip|Old Towers|243.76 KB - Action/1p - (c)2019 RetroSouls|249612
Homebrew%20%26%20Unlicensed%2FPapi%20Commando.zip|Papi Commando|1.77 MB - Run and gun/2p - (c)2016 WaterMelon|1857739
Homebrew%20%26%20Unlicensed%2FPier%20Solar%20and%20the%20Great%20Architects.zip|Pier Solar and the Great Architects|4.04 MB - Role-playing/1p - (c)2010 WaterMelon|4231582
Homebrew%20%26%20Unlicensed%2FPringles%20-%20The%20Game.zip|Pringles: The Game|64.87 KB - Platform/1p - (c)2009 Future Driver|66426
Homebrew%20%26%20Unlicensed%2FProject%20MD.zip|Project MD|190.06 KB - Platform/1p - (c)2012 Sik|194620
Homebrew%20%26%20Unlicensed%2FSega%20Master%20System%20Brawl.zip|Sega Master System Brawl|520.45 KB - Fighting/2p - (c)2014 Bonaf|532943
Homebrew%20%26%20Unlicensed%2FSpiritual%20Warfare.zip|Spiritual Warfare|147.78 KB - Action-adventure/1p - (c)1994 Wisdom Tree|151330
Homebrew%20%26%20Unlicensed%2FStar%20Control.zip|Star Control|669.46 KB - Strategy/2p - (c)1991 Ballistic|685532
Homebrew%20%26%20Unlicensed%2FStar%20Odyssey.zip|Star Odyssey|599.65 KB - Role-playing/1p - (c)2011 Super Fighter Team|614046
Homebrew%20%26%20Unlicensed%2FSuper%20Mario%20Bros..zip|Super Mario Bros.|38.49 KB - Platform/2p - (c)2010 Mairtrus|39413
Homebrew%20%26%20Unlicensed%2FSuper%20Off%20Road.zip|Super Off Road|159.19 KB - Racing/2p - (c)1994 Ballistic|163006
Homebrew%20%26%20Unlicensed%2FSwitchblade.zip|Switchblade|402.08 KB - Platform/1p - (c)2019 Piko Interactive|411730
Homebrew%20%26%20Unlicensed%2FT-Gun%20II.zip|T-Gun II|203.65 KB|208538
Homebrew%20%26%20Unlicensed%2FTanglewood.zip|Tanglewood|1.14 MB - Platform/1p - (c)2018 Big Evil Corporation|1193033
Homebrew%20%26%20Unlicensed%2FTanzer.zip|Tanzer|918.62 KB - Platform/1p - (c)2019 Mega Cat Studios|940666
Homebrew%20%26%20Unlicensed%2FTetrogen%20Classic.zip|Tetrogen Classic|811.49 KB - Puzzle/1p - (c)2018 T-Arts Studio|830970
Homebrew%20%26%20Unlicensed%2FThunderbolt%20II.zip|Thunderbolt II|141.51 KB - Shoot 'em up/1p - (c)1995 Sun Green Technology|144906
Homebrew%20%26%20Unlicensed%2FTurrican.zip|Turrican|293.65 KB - Action-adventure/1p - (c)1991 Accolade|300701
Homebrew%20%26%20Unlicensed%2FUltracore.zip|Ultracore (also known as Hardcore)|688.53 KB - Run and gun/1p - (c)2019 Strictly Limited Games|705052
Homebrew%20%26%20Unlicensed%2FWater%20Margin%20-%20A%20Tale%20of%20Clouds%20and%20Wind.zip|Water Margin: A Tale of Clouds and Wind (also known as Shui Hu: Feng Yun Zhuan)|909.92 KB - Beat 'em up/2p - (c)2015 Piko Interactive|931762
Homebrew%20%26%20Unlicensed%2FXeno%20Crisis.zip|Xeno Crisis|1.90 MB - Shooter/2p - (c)2019 Bitmap Bureau|1991963
Homebrew%20%26%20Unlicensed%2FYazzie.zip|Yazzie|161.11 KB - Action/1p - (c)2020 RetroSouls|164975
Hook.zip|Hook|412.10 KB - Platform/1p - (c)1992 Sony Imagesoft|421989
Hurricanes.zip|Hurricanes|847.30 KB - Platform/2p - (c)1994 U.S. Gold|867636
Immortal%2C%20The.zip|Immortal, The|744.21 KB|762068
Incredible%20Hulk%2C%20The.zip|Incredible Hulk, The|983.56 KB|1007169
Insector%20X.zip|Insector X|215.11 KB - Shoot 'em up/1p - (c)1990 Sage's Creation|220275
International%20Superstar%20Soccer%20Deluxe.zip|International Superstar Soccer Deluxe|1.16 MB - Sports/8p - (c)1996 Konami|1212536
Jack%20Nicklaus%27%20Power%20Challenge%20Golf.zip|Jack Nicklaus' Power Challenge Golf|612.03 KB - Sports/4p - (c)1993 Accolade|626722
James%20Pond%20-%20Underwater%20Agent.zip|James Pond: Underwater Agent|197.62 KB - Platform/1p - (c)1991 Electronic Arts|202368
James%20Pond%203%20-%20Operation%20Starfish.zip|James Pond 3: Operation Starfish|1.20 MB - Platform/1p - (c)1993 Electronic Arts|1256124
James%20Pond%20II%20-%20Codename%20RoboCod.zip|James Pond II: Codename RoboCod|288.46 KB - Platform/1p - (c)1991 Electronic Arts|295380
Japan%2FContra%20-%20The%20Hard%20Corps.zip|Contra: The Hard Corps (also known as Contra: Hard Corps)|1.31 MB - Run and gun/2p - (c)1994 Konami|1375337
Japan%2FCurse.zip|Curse|185.08 KB - Shoot 'em up/1p - (c)1989 Micronet|189524
Japan%2FCutie%20Suzuki%20no%20Ringside%20Angel.zip|Cutie Suzuki no Ringside Angel|293.39 KB - Sports/2p - (c)1990 Asmik Ace Entertainment|300435
Japan%2FDangerous%20Seed.zip|Dangerous Seed|313.41 KB - Shoot 'em up/2p - (c)1990 Namco|320931
Japan%2FDarwin%204081.zip|Darwin 4081|177.30 KB - Shoot 'em up/2p - (c)1990 Sega|181556
Japan%2FDevil%20Crash%20MD.zip|Devil Crash MD (also known as Dragon's Fury and Devil's Crush)|380.54 KB - Pinball/2p - (c)1991 Technosoft|389678
Japan%2FDoraemon%20-%20Yume%20Dorobou%20to%207%20Nin%20no%20Gozans.zip|Doraemon: Yume Dorobou to 7 Nin no Gozans (also known as Doraemon vs. the Dream Thief and the Seven Gozansu)|267.95 KB - Platform/1p - (c)1993 Sega|274383
Japan%2FDragon%20Ball%20Z%20-%20Buyuu%20Retsuden.zip|Dragon Ball Z: Buyuu Retsuden|1.43 MB - Fighting/2p - (c)1994 Bandai|1498869
Japan%2FEcco%20the%20Dolphin%20%28Mega%20Drive%20version%29.zip|Ecco the Dolphin (Mega Drive version)|531.13 KB - Action-adventure/1p - (c)1993 Sega|543876
Japan%2FEliminate%20Down.zip|Eliminate Down|495.08 KB - Shoot 'em up/1p - (c)1993 Soft Vision|506959
Japan%2FFastest%201.zip|Fastest 1|219.32 KB - Racing/1p - (c)1991 Human Entertainment|224584
Japan%2FFire%20Mustang.zip|Fire Mustang|175.21 KB - Shoot 'em up/2p - (c)1991 Taito|179420
Japan%2FGolden%20Axe%20III.zip|Golden Axe III|680.03 KB - Beat 'em up/2p - (c)1993 Sega|696349
Japan%2FGouketsuji%20Ichizoku.zip|Gouketsuji Ichizoku (also known as Power Instinct)|1.48 MB - Fighting/2p - (c)1994 Atlus|1548803
Japan%2FHeavy%20Unit.zip|Heavy Unit|237.06 KB - Shoot 'em up/1p - (c)1990 Toho|242753
Japan%2FKlax%20%28Mega%20Drive%20version%29.zip|Klax (Mega Drive version)|102.31 KB - Puzzle/2p - (c)1990 Namco|104765
Japan%2FMagical%20Hat%20no%20Buttobi%20Tabo%21%20Daibouken.zip|Magical Hat no Buttobi Tabo! Daibouken (also known as Decap Attack)|219.42 KB - Platform/1p - (c)1990 Sega|224691
Japan%2FMagical%20Taruruuto-kun.zip|Magical Taruruuto-kun (also known as Magical Taluluto)|396.81 KB - Platform/1p - (c)1992 Sega|406331
Japan%2FMamono%20Hunter%20Youko%20-%20Dai%207%20no%20Keishou.zip|Mamono Hunter Youko: Dai 7 no Keishou (also known as Devil Hunter Yohko: The Seven Bells)|276.39 KB - Platform/1p - (c)1991 NCS|283020
Japan%2FMarble%20Madness%20%28Mega%20Drive%20version%29.zip|Marble Madness (Mega Drive version)|161.62 KB - Puzzle/2p - (c)1993 Tengen|165501
Japan%2FMaster%20of%20Weapon.zip|Master of Weapon|177.51 KB - Shoot 'em up/1p - (c)1991 Sega|181767
Japan%2FMegapanel.zip|Megapanel|188.92 KB - Puzzle/2p - (c)1990 Namco|193449
Japan%2FNakajima%20Satoru%20Kanshuu%20-%20F-1%20Grand%20Prix.zip|Nakajima Satoru Kanshuu: F-1 Grand Prix|283.68 KB - Racing/1p - (c)1991 Varie|290490
Japan%2FNakajima%20Satoru%20Kanshuu%20-%20F-1%20Super%20License.zip|Nakajima Satoru Kanshuu: F-1 Super License|449.28 KB - Racing/1p - (c)1991 Varie|460060
Japan%2FNekketsu%20Koukou%20Dodgeball-bu%20-%20Soccer%20Hen%20MD.zip|Nekketsu Koukou Dodgeball-bu: Soccer Hen MD (also known as Nintendo World Cup)|236.73 KB - Sports/2p - (c)1992 Palsoft|242410
Japan%2FNew%20Zealand%20Story%2C%20The.zip|New Zealand Story, The|219.29 KB|224552
Japan%2FOsomatsu-kun%20-%20Hachamecha%20Gekijou.zip|Osomatsu-kun: Hachamecha Gekijou|139.97 KB - Platform/1p - (c)1988 Sega|143332
Japan%2FPepenga%20Pengo.zip|Pepenga Pengo|342.15 KB - Puzzle/4p - (c)1995 Sega|350365
Japan%2FPuyo%20Puyo.zip|Puyo Puyo|345.52 KB - Puzzle/2p - (c)1992 Sega|353810
Japan%2FPuyo%20Puyo%202.zip|Puyo Puyo 2|1012.91 KB - Puzzle/2p - (c)1994 Sega|1037220
Japan%2FPuzzle%20%26%20Action%20-%20Ichidant-R.zip|Puzzle & Action: Ichidant-R|1.19 MB - Puzzle/4p - (c)1995 Sega|1247382
Japan%2FPuzzle%20%26%20Action%20-%20Tant-R.zip|Puzzle & Action: Tant-R|1.06 MB - Puzzle/4p - (c)1994 Sega|1116458
Japan%2FRainbow%20Islands%20Extra.zip|Rainbow Islands Extra|217.08 KB|222286
Japan%2FRistar%20-%20The%20Shooting%20Star.zip|Ristar: The Shooting Star (also known as Ristar)|1.35 MB - Platform/1p - (c)1995 Sega|1419926
Japan%2FRocket%20Knight%20Adventures%20%28Mega%20Drive%20version%29.zip|Rocket Knight Adventures (Mega Drive version)|662.20 KB - Platform/1p - (c)1993 Konami|678092
Japan%2FShikinjou.zip|Shikinjou|247.05 KB - Puzzle/1p - (c)1991 Sunsoft|252976
Japan%2FSlap%20Fight%20MD.zip|Slap Fight MD (also known as Alcon)|299.18 KB - Shoot 'em up/1p - (c)1993 Tengen|306360
Japan%2FSnow%20Bros..zip|Snow Bros.|370.68 KB - Platform/2p - (c)1993 Tengen|379581
