game_name|game_ext|game_size
Jikkyou World Soccer 3 (Japan)|.zip|6510752
Jikuu Senshi Turok (Japan)|.zip|7603775
Jinsei Game 64 (Japan)|.zip|6732604
John Romero's Daikatana (Europe) (En,Fr,De)|.zip|13321699
John Romero's Daikatana (Japan)|.zip|13300234
John Romero's Daikatana (USA)|.zip|13235433
Juic'n 64 (World) (N64brew Game Jam 2020) (NTSC) (Aftermarket) (Unl)|.zip|891426
Juic'n 64 (World) (N64brew Game Jam 2020) (PAL) (Aftermarket) (Unl)|.zip|891424
Kakutou Denshou - F-Cup Maniax (Japan)|.zip|11347758
Ken Griffey Jr.'s Slugfest (USA)|.zip|14157946
Killer Instinct Gold (Europe)|.zip|12066439
Killer Instinct Gold (USA) (Rev 1)|.zip|12065528
Killer Instinct Gold (USA) (Rev 2)|.zip|12065703
Killer Instinct Gold (USA)|.zip|12065797
King Hill 64 - Extreme Snowboarding (Japan)|.zip|10334141
Kiratto Kaiketsu! 64 Tanteidan (Japan)|.zip|6421586
Kirby 64 - The Crystal Shards (Europe)|.zip|12214471
Kirby 64 - The Crystal Shards (USA) (LodgeNet)|.zip|12212774
Kirby 64 - The Crystal Shards (USA)|.zip|12214027
Knife Edge - Nose Gunner (Europe)|.zip|4885417
Knife Edge - Nose Gunner (Japan)|.zip|4914278
Knife Edge - Nose Gunner (USA)|.zip|4879396
Knockout Kings 2000 (Europe)|.zip|13697207
Knockout Kings 2000 (USA)|.zip|13697420
Kobe Bryant in NBA Courtside (Europe)|.zip|11240359
Kobe Bryant in NBA Courtside (USA)|.zip|11234963
Kumi-Daiko Beatoff 64 (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|2079671
LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)|.zip|10482121
LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)|.zip|10487976
Last Legion UX (Japan)|.zip|7376640
Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Debug)|.zip|35602026
Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Wii Virtual Console)|.zip|27973157
Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1)|.zip|27973125
Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es)|.zip|27972389
Legend of Zelda, The - Majora's Mask (Europe) (GameCube)|.zip|27994051
Legend of Zelda, The - Majora's Mask (USA) (Demo) (Kiosk)|.zip|27509580
Legend of Zelda, The - Majora's Mask (USA) (GameCube)|.zip|27487137
Legend of Zelda, The - Majora's Mask (USA) (LodgeNet)|.zip|27521466
Legend of Zelda, The - Majora's Mask (USA)|.zip|27522119
Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (2003-02-13) (GameCube)|.zip|34065021
Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (2003-02-21) (GameCube) (Debug)|.zip|31447885
Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De) (Rev 1)|.zip|26479709
Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De)|.zip|26476469
Legend of Zelda, The - Ocarina of Time (Europe) (GameCube)|.zip|26414466
Legend of Zelda, The - Ocarina of Time (USA) (Beta)|.zip|26555435
Legend of Zelda, The - Ocarina of Time (USA) (GameCube)|.zip|26455800
Legend of Zelda, The - Ocarina of Time (USA) (LodgeNet)|.zip|26501517
Legend of Zelda, The - Ocarina of Time (USA) (Rev 1)|.zip|26565947
Legend of Zelda, The - Ocarina of Time (USA) (Rev 2)|.zip|26505967
Legend of Zelda, The - Ocarina of Time (USA)|.zip|26564897
Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (En,Fr,De) (GameCube)|.zip|26421151
Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (GameCube) (Debug)|.zip|31417634
Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)|.zip|26458995
Legend of Zelda, The - The Sealed Palace (USA) (v1.3) (Aftermarket) (Pirate)|.zip|24310822
Legend of Zelda, The - The Sealed Palace (USA) (v1.21) (Aftermarket) (Pirate)|.zip|24300324
Legend of Zelda, The - The Sealed Palace (World) (Aftermarket) (Pirate)|.zip|24294442
Let's Smash (Japan)|.zip|8290739
Lode Runner 3-D (Europe) (En,Fr,De,Es,It)|.zip|6949696
Lode Runner 3-D (Japan)|.zip|6949732
Lode Runner 3-D (USA)|.zip|6775986
Lunar Assault 64 (World) (v1.0) (N64brew Game Jam 2020) (NTSC) (Aftermarket) (Unl)|.zip|4099323
Lunar Assault 64 (World) (v1.0) (N64brew Game Jam 2020) (PAL) (Aftermarket) (Unl)|.zip|4099444
Lunar Assault 64 (World) (v1.1) (NTSC) (Aftermarket) (Unl)|.zip|4099406
Lunar Assault 64 (World) (v1.1) (PAL) (Aftermarket) (Unl)|.zip|4099475
Lunar Assault 64 (World) (v1.2) (NTSC) (Aftermarket) (Unl)|.zip|4093770
Lylat Wars (Australia) (En,Fr,De)|.zip|10159564
Lylatwars (Europe) (En,Fr,De)|.zip|10159823
MRC - Multi-Racing Championship (Europe) (En,Fr,De)|.zip|8554683
MRC - Multi-Racing Championship (Japan)|.zip|8837887
MRC - Multi-Racing Championship (USA)|.zip|8680448
Mace - The Dark Age (Europe)|.zip|10640582
Mace - The Dark Age (USA) (Beta)|.zip|10950566
Mace - The Dark Age (USA)|.zip|10640407
Madden Football 64 (Europe)|.zip|11244624
Madden Football 64 (USA)|.zip|11244644
Madden NFL 99 (Europe)|.zip|10734154
Madden NFL 99 (USA) (1998-08-05) (Beta)|.zip|13704540
Madden NFL 99 (USA) (Rev 1)|.zip|10735619
Madden NFL 99 (USA)|.zip|10735407
Madden NFL 2000 (USA)|.zip|11407682
Madden NFL 2001 (USA)|.zip|11088984
Madden NFL 2002 (USA)|.zip|10948799
Magic &amp; Legend - Time Knights (World) (Demo) (Aftermarket) (Unl)|.zip|234420
Magical Tetris Challenge (Europe)|.zip|11438115
Magical Tetris Challenge (Germany)|.zip|11444182
Magical Tetris Challenge (USA)|.zip|11432575
Magical Tetris Challenge featuring Mickey (Japan)|.zip|11438386
Mahjong 64 (Japan)|.zip|6377261
Mahjong Hourouki Classic (Japan)|.zip|4802984
Mahjong Master (Japan)|.zip|6144381
Major League Baseball Featuring Ken Griffey Jr. (Australia)|.zip|13679475
Major League Baseball Featuring Ken Griffey Jr. (USA)|.zip|13678396
Manic Miner 64 (World) (Summer64) (Unl)|.zip|103225
Mario Golf (Europe)|.zip|17319156
Mario Golf (USA) (LodgeNet)|.zip|17314666
Mario Golf (USA)|.zip|17314913
Mario Golf 64 (Japan) (Rev 1)|.zip|16695308
Mario Golf 64 (Japan)|.zip|16695055
Mario Kart 64 (Europe) (Rev 1)|.zip|8991234
Mario Kart 64 (Europe)|.zip|8991416
Mario Kart 64 (Japan) (Rev 1)|.zip|8991956
Mario Kart 64 (Japan)|.zip|8993161
Mario Kart 64 (USA) (LodgeNet)|.zip|8990409
Mario Kart 64 (USA)|.zip|8991046
Mario Party (Europe) (En,Fr,De)|.zip|21647778
Mario Party (Japan)|.zip|21465987
Mario Party (USA)|.zip|21533197
Mario Party 2 (Europe) (En,Fr,De,Es,It) (Wii Virtual Console)|.zip|25301233
Mario Party 2 (Europe) (En,Fr,De,Es,It)|.zip|25195582
Mario Party 2 (Japan) (Wii Virtual Console)|.zip|26253787
Mario Party 2 (Japan)|.zip|24913128
Mario Party 2 (USA) (Wii Virtual Console)|.zip|26279960
Mario Party 2 (USA)|.zip|24939478
Mario Party 3 (Europe) (En,Fr,De,Es)|.zip|25387446
Mario Party 3 (Japan)|.zip|25457946
Mario Party 3 (USA) (Beta)|.zip|55635043
Mario Party 3 (USA) (LodgeNet)|.zip|25479825
Mario Party 3 (USA)|.zip|25479420
Mario Story (Japan)|.zip|23025708
Mario Tennis (Europe) (Wii Virtual Console)|.zip|14783125
Mario Tennis (Europe)|.zip|14783088
Mario Tennis (USA) (LodgeNet)|.zip|14784257
Mario Tennis (USA) (Wii Virtual Console)|.zip|14784348
Mario Tennis (USA)|.zip|14784307
Mario Tennis 64 (Japan) (Wii Virtual Console)|.zip|14794009
Mario Tennis 64 (Japan)|.zip|14793963
Mario no Photopie (Japan)|.zip|11531214
Mega Man 64 (USA) (Beta)|.zip|53206724
Mega Man 64 (USA)|.zip|28139096
Megatextures (World) (Demo) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|15736940
Mia Hamm Soccer 64 (USA) (En,Es)|.zip|12482445
Michael Owen's WLS 2000 (Europe) (En,Fr,De,Es,It) (Beta)|.zip|12329431
Michael Owen's WLS 2000 (Europe)|.zip|12322406
Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)|.zip|22654353
Mickey's Speedway USA (USA)|.zip|22627986
Mickey no Racing Challenge USA (Japan)|.zip|22794689
Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)|.zip|5854912
Micro Machines 64 Turbo (USA)|.zip|5855064
Midway's Greatest Arcade Hits - Volume 1 (USA) (LodgeNet)|.zip|1841515
Midway's Greatest Arcade Hits - Volume 1 (USA)|.zip|1841616
Mike Piazza's Strike Zone (USA)|.zip|5355836
Milo's Astro Lanes (Europe)|.zip|3392537
Milo's Astro Lanes (USA)|.zip|3391956
Mini Racers (USA) (Ja) (Proto)|.zip|4903048
Mischief Makers (Europe)|.zip|5893862
Mischief Makers (USA) (Rev 1)|.zip|5918377
Mischief Makers (USA)|.zip|5915125
Mission - Impossible (Europe) (Beta)|.zip|11755330
Mission - Impossible (Europe)|.zip|11755345
Mission - Impossible (France)|.zip|11687688
Mission - Impossible (Germany)|.zip|11766224
Mission - Impossible (Italy)|.zip|11769342
Mission - Impossible (Spain) (Rev 1)|.zip|11755053
Mission - Impossible (Spain)|.zip|11757315
Mission - Impossible (USA)|.zip|11794561
Mission Lost Control (World) (Itch.io) (Aftermarket) (Unl)|.zip|8205823
Mission Lost Control (World) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|8205816
Mission Lost Control (World) (v1.1) (Aftermarket) (Unl)|.zip|8206270
Monaco Grand Prix (USA)|.zip|14493439
Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)|.zip|14508278
Monopoly (USA)|.zip|2870001
Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)|.zip|7070342
Monster Truck Madness 64 (USA)|.zip|7066246
Morita Shougi 64 (Japan)|.zip|5945487
Mortal Kombat 4 (Europe)|.zip|13678620
Mortal Kombat 4 (USA) (LodgeNet)|.zip|13677202
Mortal Kombat 4 (USA)|.zip|13674259
Mortal Kombat Mythologies - Sub-Zero (Europe)|.zip|13742078
Mortal Kombat Mythologies - Sub-Zero (USA)|.zip|13742095
Mortal Kombat Trilogy (Europe)|.zip|10661245
Mortal Kombat Trilogy (USA) (1996-05-13) (Beta)|.zip|11916288
Mortal Kombat Trilogy (USA) (Rev 1)|.zip|10661437
Mortal Kombat Trilogy (USA) (Rev 2)|.zip|10661445
Mortal Kombat Trilogy (USA)|.zip|10661419
Ms. Pac-Man - Maze Madness (USA)|.zip|10407980
Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)|.zip|13492629
Mystical Ninja Starring Goemon (Europe)|.zip|13326236
Mystical Ninja Starring Goemon (USA)|.zip|13318408
NASCAR 99 (Europe) (En,Fr,De)|.zip|10289322
NASCAR 99 (USA)|.zip|10257278
NASCAR 2000 (USA)|.zip|9672498
NBA Courtside 2 featuring Kobe Bryant (USA)|.zip|14234151
NBA Hangtime (Europe)|.zip|10495680
NBA Hangtime (USA)|.zip|10495739
NBA Jam 99 (Europe)|.zip|11174112
NBA Jam 99 (USA) (Beta) (1998-09-25)|.zip|14784336
NBA Jam 99 (USA)|.zip|11174131
NBA Jam 2000 (Europe)|.zip|14836491
NBA Jam 2000 (USA)|.zip|14833511
NBA Live 99 (Europe) (En,Fr,De,Es,It)|.zip|12294555
NBA Live 99 (USA) (En,Fr,De,Es,It)|.zip|12294505
NBA Live 2000 (Europe) (En,Fr,De,Es)|.zip|13076178
NBA Live 2000 (USA) (En,Fr,De,Es)|.zip|13075649
NBA Pro 98 (Europe)|.zip|10002479
NBA Pro 99 (Europe)|.zip|10383013
NBA Showtime - NBA on NBC (USA)|.zip|14851105
NBA in the Zone '98 (Japan)|.zip|9988542
NBA in the Zone '98 (USA)|.zip|9981128
NBA in the Zone '99 (USA)|.zip|10333858
NBA in the Zone 2 (Japan)|.zip|10397077
NBA in the Zone 2000 (Europe)|.zip|14128130
NBA in the Zone 2000 (USA)|.zip|14126315
NFL Blitz (USA)|.zip|13762733
NFL Blitz - Special Edition (USA)|.zip|14555154
NFL Blitz 2000 (USA) (Rev 1)|.zip|14395416
NFL Blitz 2000 (USA)|.zip|14395142
NFL Blitz 2001 (USA)|.zip|14475103
NFL QB Club 2001 (USA)|.zip|10880961
NFL Quarterback Club 98 (Europe)|.zip|7905526
NFL Quarterback Club 98 (USA)|.zip|7889185
NFL Quarterback Club 99 (Europe)|.zip|11584329
NFL Quarterback Club 99 (USA)|.zip|11584290
NFL Quarterback Club 2000 (Europe)|.zip|11244701
NFL Quarterback Club 2000 (USA)|.zip|11253500
NHL 99 (Europe) (En,De,Sv,Fi)|.zip|11528986
NHL 99 (USA)|.zip|11528869
NHL Blades of Steel '99 (USA)|.zip|9292312
NHL Breakaway 98 (Europe)|.zip|11376867
NHL Breakaway 98 (USA)|.zip|11380062
NHL Breakaway 99 (Europe)|.zip|9921028
NHL Breakaway 99 (USA)|.zip|9828370
NHL Pro 99 (Europe)|.zip|9275154
Nacho 64 (World) (Auto Demo) (Unl)|.zip|654061
Nagano Winter Olympics '98 (Europe)|.zip|9874909
Nagano Winter Olympics '98 (USA)|.zip|9874503
Namco Museum 64 (USA)|.zip|3059370
Neon Genesis Evangelion (Japan)|.zip|24492446
New Tetris, The (Europe)|.zip|10188081
New Tetris, The (USA) (LodgeNet)|.zip|10187633
New Tetris, The (USA)|.zip|10187499
Nightmare Creatures (USA)|.zip|11566440
Nintama Rantarou 64 Game Gallery (Japan)|.zip|3031708
Nintendo 64 Modem (Japan) (Add-on)|.zip|1581719
Nintendo All-Star! Dairantou Smash Brothers (Japan)|.zip|10560810
Nuclear Strike 64 (Europe) (En,Fr)|.zip|18409695
Nuclear Strike 64 (Germany) (1999-11-17) (Beta)|.zip|18398560
Nuclear Strike 64 (Germany)|.zip|18404632
Nuclear Strike 64 (USA) (1999-09-21) (Beta)|.zip|18303582
Nuclear Strike 64 (USA) (Beta) (Earlier)|.zip|20361306
Nuclear Strike 64 (USA)|.zip|18298533
Nushi Zuri 64 (Japan) (Rev 1)|.zip|11738868
Nushi Zuri 64 (Japan)|.zip|11738704
Nushi Zuri 64 - Shiokaze ni Notte (Japan)|.zip|16042280
O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)|.zip|13680219
O.D.T. (USA) (En,Fr,Es) (Proto)|.zip|13657604
Off Road Challenge (Europe)|.zip|8006195
Off Road Challenge (USA)|.zip|8006174
Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1) (Wii Virtual Console)|.zip|35247029
Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1)|.zip|35247014
Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev 1)|.zip|35239481
Ogre Battle 64 - Person of Lordly Caliber (USA)|.zip|35240827
Ogre Battle 64 - Person of Lordly Caliber (USA, Europe) (Rev 1) (Wii Virtual Console)|.zip|35239668
Olympic Hockey 98 (Europe) (En,Fr,De,Es)|.zip|5852183
Olympic Hockey 98 (Japan)|.zip|5840606
Olympic Hockey 98 (USA)|.zip|5837410
Onegai Monsters (Japan)|.zip|13363410
Operation WinBack (Europe) (En,Fr,De,Es,It)|.zip|11036468
PD Ultraman Battle Collection 64 (Japan)|.zip|18281329
PGA European Tour (USA)|.zip|14040016
PGA European Tour Golf (Europe) (En,De) (Version B.29) (Beta)|.zip|14065446
PGA European Tour Golf (Europe) (En,Fr,De,Es,It)|.zip|14069297
Pachinko 365 Nichi (Japan)|.zip|8923228
Paper Mario (Europe) (En,Fr,De,Es)|.zip|23653729
Paper Mario (USA) (LodgeNet)|.zip|36363343
Paper Mario (USA)|.zip|22583457
Paperboy (Europe)|.zip|6788297
Paperboy (USA)|.zip|6788208
Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan)|.zip|7534905
Penny Racers (Europe)|.zip|2525170
Penny Racers (USA)|.zip|2525606
Perfect Dark (Europe) (2000-04-26) (Debug)|.zip|30181076
Perfect Dark (Europe) (En,Fr,De,Es,It)|.zip|30186620
Perfect Dark (Japan)|.zip|30241289
Perfect Dark (USA) (2000-03-22) (Debug)|.zip|29676306
Perfect Dark (USA) (Rev 1)|.zip|30013952
Perfect Dark (USA)|.zip|30013942
Pikachuu Genki de Chuu (Japan) (Beta)|.zip|9005882
Pikachuu Genki de Chuu (Japan)|.zip|8998360
Pilotwings 64 (Europe) (En,Fr,De)|.zip|5432274
Pilotwings 64 (Japan)|.zip|5079027
Pilotwings 64 (USA) (LodgeNet)|.zip|5432289
Pilotwings 64 (USA)|.zip|5082218
Pokemon Puzzle League (Europe) (Wii Virtual Console)|.zip|16770941
Pokemon Puzzle League (Europe)|.zip|22611070
Pokemon Puzzle League (France) (Wii Virtual Console)|.zip|16635942
Pokemon Puzzle League (France)|.zip|22485647
Pokemon Puzzle League (Germany) (Wii Virtual Console)|.zip|16967039
Pokemon Puzzle League (Germany)|.zip|22814952
Pokemon Puzzle League (USA) (Wii Virtual Console)|.zip|16770794
Pokemon Puzzle League (USA)|.zip|22610884
Pokemon Snap (Australia)|.zip|9096952
Pokemon Snap (Europe)|.zip|9140203
Pokemon Snap (France)|.zip|9064979
Pokemon Snap (Germany)|.zip|9121300
Pokemon Snap (Italy)|.zip|9140379
Pokemon Snap (Japan) (Rev 1) (Wii Virtual Console)|.zip|9225574
Pokemon Snap (Japan)|.zip|9225676
Pokemon Snap (Spain)|.zip|9121704
Pokemon Snap (USA) (LodgeNet)|.zip|9103047
Pokemon Snap (USA)|.zip|9096238
Pokemon Snap Station (USA) (Demo) (Kiosk)|.zip|9099369
Pokemon Stadium (Europe) (Rev 1)|.zip|27656952
Pokemon Stadium (Europe)|.zip|27656103
Pokemon Stadium (France)|.zip|27622541
Pokemon Stadium (Germany)|.zip|27622405
Pokemon Stadium (Italy)|.zip|27802963
Pokemon Stadium (Japan)|.zip|13044513
Pokemon Stadium (Spain)|.zip|27824736
Pokemon Stadium (USA) (Rev 1)|.zip|27676541
Pokemon Stadium (USA) (Rev 2)|.zip|27677127
Pokemon Stadium (USA)|.zip|27664145
Pokemon Stadium 2 (Europe)|.zip|48976027
Pokemon Stadium 2 (France)|.zip|48195310
Pokemon Stadium 2 (Germany)|.zip|48833545
Pokemon Stadium 2 (Italy)|.zip|47542329
Pokemon Stadium 2 (Japan)|.zip|27646587
Pokemon Stadium 2 (Spain)|.zip|48402596
Pokemon Stadium 2 (USA)|.zip|48975651
Pokemon Stadium Kin Gin (Japan)|.zip|47638301
Polaris SnoCross (USA)|.zip|8824425
Power League 64 (Japan)|.zip|6194828
Power Rangers - Lightspeed Rescue (Europe)|.zip|9755691
Power Rangers - Lightspeed Rescue (USA)|.zip|9788470
Power Struggle (World) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|8324569
Powerpuff Girls, The - Chemical X-Traction (USA) (Beta) (2001-09-27)|.zip|3870832
Powerpuff Girls, The - Chemical X-Traction (USA)|.zip|3870788
Premier Manager 64 (Europe)|.zip|11717482
Pro Mahjong Kiwame 64 (Japan) (Rev 1)|.zip|4048160
Pro Mahjong Kiwame 64 (Japan)|.zip|4047795
Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan)|.zip|3688848
Puyo Puyo Sun 64 (Japan)|.zip|6046991
Puyo Puyoon Party (Japan)|.zip|9156293
Puzzle Bobble 64 (Japan)|.zip|7084332
Puzzle Master 64 (World) (Unl)|.zip|9113902
Pyoro 64 (Unknown) (MPAL) (Aftermarket) (Unl)|.zip|844360
Pyoro 64 (Unknown) (NTSC) (Aftermarket) (Unl)|.zip|844358
Pyoro 64 (Unknown) (PAL) (Aftermarket) (Unl)|.zip|844416
Quake (Europe)|.zip|11576029
Quake (USA)|.zip|11575981
Quake II (Europe)|.zip|11780178
Quake II (USA)|.zip|11780608
Quest 64 (USA)|.zip|6999927
RR64 - Ridge Racer 64 (Europe)|.zip|18770649
RR64 - Ridge Racer 64 (USA)|.zip|18768632
RTL World League Soccer 2000 (Germany)|.zip|12374059
Racing Simulation 2 (Germany)|.zip|14491742
Rakugakids (Europe)|.zip|11102104
Rakugakids (Japan)|.zip|11088294
Rally '99 (Japan)|.zip|6738750
Rally Challenge 2000 (USA)|.zip|9902241
Rampage - World Tour (Europe)|.zip|10405698
Rampage - World Tour (USA)|.zip|10405479
Rampage 2 - Universal Tour (Europe)|.zip|10954853
Rampage 2 - Universal Tour (USA) (LodgeNet)|.zip|10954163
Rampage 2 - Universal Tour (USA)|.zip|10954559
Rat Attack! (USA)|.zip|4839067
Rat Attack (Europe) (En,Fr,De,Es,It,Nl)|.zip|4837576
Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)|.zip|19031324
Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)|.zip|19030251
Razmoket, Les - La Chasse aux Tresors (France)|.zip|13052221
Razor Freestyle Scooter (USA)|.zip|7191889
Re-Volt (Europe) (En,Fr,De,Es)|.zip|10324701
Re-Volt (USA)|.zip|10324855
Ready 2 Rumble Boxing (Europe) (En,Fr,De)|.zip|30216822
Ready 2 Rumble Boxing (USA) (LodgeNet)|.zip|30287173
Ready 2 Rumble Boxing (USA)|.zip|30205521
Ready 2 Rumble Boxing - Round 2 (USA)|.zip|28798462
Resident Evil 2 (Europe) (En,Fr)|.zip|64398054
Resident Evil 2 (USA) (Rev 1)|.zip|65160025
Resident Evil 2 (USA)|.zip|65159946
Retro Dash (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|369708
Riqa (Europe) (Proto) (2000-02-14)|.zip|8341069
Riqa (Europe) (Proto) (2000-03-24)|.zip|9669559
Riqa (Europe) (Proto) (2000-03-27)|.zip|9778241
Riqa (Europe) (Proto) (2000-05-28)|.zip|19339636
Road Rash 64 (Europe) (Beta) (1999-10-12)|.zip|19044770
Road Rash 64 (Europe)|.zip|19045391
Road Rash 64 (USA) (Beta 1)|.zip|19087082
Road Rash 64 (USA) (Beta 2)|.zip|19045047
Road Rash 64 (USA)|.zip|19044212
Roadsters (Europe) (En,Fr,De,Es,It,Nl)|.zip|9043932
Roadsters (USA) (En,Fr,Es)|.zip|9028469
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan)|.zip|11911619
Robotech - Crystal Dreams (USA) (Proto 1)|.zip|8847739
Robotech - Crystal Dreams (USA) (Proto 2)|.zip|7754033
Robotron 64 (Europe)|.zip|2446733
Robotron 64 (USA)|.zip|2446718
Rocket - Robot on Wheels (Europe) (Beta) (1999-09-29)|.zip|8535256
Rocket - Robot on Wheels (Europe) (En,Fr,De)|.zip|8388471
Rocket - Robot on Wheels (USA)|.zip|8360321
Rockman Dash - Hagane no Boukenshin (Japan)|.zip|28083600
Ronaldinho's Soccer 64 (Brazil) (Pirate)|.zip|6529386
Rugrats - Die grosse Schatzsuche (Germany)|.zip|13179030
Rugrats - Scavenger Hunt (USA) (Beta) (1999-04-02)|.zip|13229421
Rugrats - Scavenger Hunt (USA)|.zip|12988856
Rugrats - Treasure Hunt (Europe)|.zip|13077737
Rugrats in Paris - The Movie (Europe)|.zip|11379231
Rugrats in Paris - The Movie (USA)|.zip|11375390
Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)|.zip|11404724
Rush 2 - Extreme Racing USA (USA) (LodgeNet)|.zip|11401765
Rush 2 - Extreme Racing USA (USA)|.zip|11375162
S.C.A.R.S. (Europe) (En,Fr,De)|.zip|3815319
S.C.A.R.S. (USA)|.zip|3814830
SD Hiryuu no Ken Densetsu (Japan)|.zip|8720035
SUGGOH (World) (v1.0) (Demo) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|74772
SUGGOH (World) (v1.1) (Demo) (Aftermarket) (Unl)|.zip|74147
Saikyou Habu Shougi (Japan)|.zip|6158334
San Francisco Rush - Extreme Racing (Europe) (En,Fr,De)|.zip|7951715
San Francisco Rush - Extreme Racing (USA) (En,Fr,De) (Rev 1)|.zip|7955256
San Francisco Rush - Extreme Racing (USA) (En,Fr,De)|.zip|7949859
San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)|.zip|11366954
San Francisco Rush 2049 (USA)|.zip|11403302
Sand Castle Clamour (World) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|1801220
Sand City (World) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|52840904
Sblobber 64 (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|678978
Scooby-Doo! - Classic Creep Capers (Europe)|.zip|10207116
Scooby-Doo! - Classic Creep Capers (USA) (Rev 1)|.zip|10207215
Scooby-Doo! - Classic Creep Capers (USA)|.zip|10207042
Sesame Street - Elmo's Letter Adventure (USA)|.zip|5604718
Sesame Street - Elmo's Number Journey (USA)|.zip|6170721
Shadow Man (Brazil)|.zip|30117505
Shadow Man (Europe) (En,Es,It)|.zip|30282352
Shadow Man (France)|.zip|29801092
Shadow Man (Germany)|.zip|30870287
Shadow Man (USA)|.zip|30137769
Shadowgate 64 - Trials of the Four Towers (Europe) (Es,It)|.zip|13317865
Shadowgate 64 - Trials of the Four Towers (Europe) (Fr,De,Nl)|.zip|13425718
Shadowgate 64 - Trials of the Four Towers (Europe)|.zip|13157138
Shadowgate 64 - Trials of the Four Towers (Japan)|.zip|13356160
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es) (Beta)|.zip|13350515
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)|.zip|13355983
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan)|.zip|6427878
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan)|.zip|22746170
Shrunk in the Wash (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|60138
Shufflepuck 64 (World) (Aftermarket) (Unl)|.zip|935684
SimCity 2000 (Japan)|.zip|4734046
SimCopter 64 (USA) (Proto) (E3 1997)|.zip|4321705
Simpson Kart 64 (World) (Aftermarket) (Pirate)|.zip|8767226
Slasher Kart 64 (World) (Aftermarket) (Pirate)|.zip|11145807
Slime Heist (World) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|407331
Snobo Kids (Japan)|.zip|4757819
Snow Speeder (Japan)|.zip|5741040
Snowboard Kids (Europe, Australia)|.zip|4797903
Snowboard Kids (USA)|.zip|4795442
Snowboard Kids 2 (Australia)|.zip|11022597
Snowboard Kids 2 (USA)|.zip|11006621
Sonic Wings Assault (Japan)|.zip|5066552
South Park (Brazil)|.zip|13818769
South Park (Europe) (En,Fr,Es)|.zip|13909789
South Park (Germany)|.zip|13889156
South Park (USA)|.zip|14062615
South Park - Chef's Luv Shack (Europe)|.zip|14209434
South Park - Chef's Luv Shack (USA)|.zip|14209414
South Park Rally (Europe) (Beta) (2000-01-08)|.zip|14107831
South Park Rally (Europe) (Beta) (2000-01-17)|.zip|14088252
South Park Rally (Europe)|.zip|14116275
South Park Rally (USA) (Beta) (2000-01-14)|.zip|14114642
South Park Rally (USA) (Beta) (2000-01-27)|.zip|14106763
South Park Rally (USA)|.zip|14115471
Space Dynamites (Japan)|.zip|7525585
Space Invaders (USA)|.zip|6139619
