game_id|game_name|game_info|game_size
ddsomjr1.zip|Dungeons & Dragons: Shadow over Mystara (Japan 960206)|Capcom/4-players/1996 parent:ddsom|2869292
ddsomr1.zip|Dungeons & Dragons: Shadow over Mystara (Europe 960223)|Capcom/4-players/1996 parent:ddsom|1111063
ddsomr2.zip|Dungeons & Dragons: Shadow over Mystara (Europe 960209)|Capcom/4-players/1996 parent:ddsom|2157836
ddsomr3.zip|Dungeons & Dragons: Shadow over Mystara (Europe 960208)|Capcom/4-players/1996 parent:ddsom|1109731
ddsomu.zip|Dungeons & Dragons: Shadow over Mystara (USA 960619)|Capcom/4-players/1996 parent:ddsom|2871236
ddsomud.zip|Dungeons & Dragons: Shadow over Mystara (USA 960619 Phoenix Edition) (bootleg)|bootleg/4-players/1996 parent:ddsom|1338810
ddsomur1.zip|Dungeons & Dragons: Shadow over Mystara (USA 960209)|Capcom/4-players/1996 parent:ddsom|2870110
ddtod.zip|Dungeons & Dragons: Tower of Doom (Europe 940412)|Capcom/4-players/1993|12340776
ddtoda.zip|Dungeons & Dragons: Tower of Doom (Asia 940412)|Capcom/4-players/1993 parent:ddtod|1255359
ddtodd.zip|Dungeons & Dragons: Tower of Doom (Europe 940412 Phoenix Edition) (bootleg)|bootleg/4-players/1993 parent:ddtod|710595
ddtodh.zip|Dungeons & Dragons: Tower of Doom (Hispanic 940412)|Capcom/4-players/1993 parent:ddtod|2831209
ddtodj.zip|Dungeons & Dragons: Tower of Doom (Japan 940412)|Capcom/4-players/1993 parent:ddtod|859213
ddtodjr1.zip|Dungeons & Dragons: Tower of Doom (Japan 940125)|Capcom/4-players/1993 parent:ddtod|2830431
ddtodjr2.zip|Dungeons & Dragons: Tower of Doom (Japan 940113)|Capcom/4-players/1993 parent:ddtod|2826559
ddtodr1.zip|Dungeons & Dragons: Tower of Doom (Europe 940113)|Capcom/4-players/1993 parent:ddtod|1255526
ddtodu.zip|Dungeons & Dragons: Tower of Doom (USA 940125)|Capcom/4-players/1993 parent:ddtod|2831332
ddtodur1.zip|Dungeons & Dragons: Tower of Doom (USA 940113)|Capcom/4-players/1993 parent:ddtod|2827091
dimahoo.zip|Dimahoo (Europe 000121)|Eighting / Raizing (Capcom license)/2-players/2000|14624167
dimahoou.zip|Dimahoo (USA 000121)|Eighting / Raizing (Capcom license)/2-players/2000 parent:dimahoo|605505
dimahoud.zip|Dimahoo (USA 000121 Phoenix Edition) (bootleg)|bootleg/2-players/2000 parent:dimahoo|289559
dstlk.zip|Darkstalkers: The Night Warriors (Europe 940705)|Capcom/2-players/1994|15443353
dstlka.zip|Darkstalkers: The Night Warriors (Asia 940705)|Capcom/2-players/1994 parent:dstlk|2054213
dstlku.zip|Darkstalkers: The Night Warriors (USA 940818)|Capcom/2-players/1994 parent:dstlk|2147877
dstlku1d.zip|Darkstalkers: The Night Warriors (USA 940705 Phoenix Edition) (bootleg)|bootleg/2-players/1994 parent:dstlk|1301215
dstlkur1.zip|Darkstalkers: The Night Warriors (USA 940705)|Capcom/2-players/1994 parent:dstlk|2024946
ecofghta.zip|Eco Fighters (Asia 931203)|Capcom/2-players/1993 parent:ecofghtr|1262917
ecofghtr.zip|Eco Fighters (World 931203)|Capcom/2-players/1993|9028722
ecofghtu.zip|Eco Fighters (USA 940215)|Capcom/2-players/1993 parent:ecofghtr|1263333
ecofgtu1.zip|Eco Fighters (USA 931203)|Capcom/2-players/1993 parent:ecofghtr|1263010
gigamn2.zip|Giga Man 2: The Power Fighters (bootleg of Mega Man 2: The Power Fighters)|bootleg/2-players/1996 parent:megaman2|1459495
gigawing.zip|Giga Wing (USA 990222)|Takumi (Capcom license)/2-players/1999|13222289
gmahou.zip|Great Mahou Daisakusen (Japan 000121)|Eighting / Raizing (Capcom license)/2-players/2000 parent:dimahoo|605485
gwinga.zip|Giga Wing (Asia 990222)|Takumi (Capcom license)/2-players/1999 parent:gigawing|752697
gwingb.zip|Giga Wing (Brazil 990222)|Takumi (Capcom license)/2-players/1999 parent:gigawing|665728
gwingj.zip|Giga Wing (Japan 990223)|Takumi (Capcom license)/2-players/1999 parent:gigawing|1332785
gwingjd.zip|Giga Wing (Japan 990223 Phoenix Edition) (bootleg)|bootleg/2-players/1999 parent:gwingj|485949
hsf2.zip|Hyper Street Fighter II: The Anniversary Edition (USA 040202)|Capcom/2-players/2004|21763838
hsf2d.zip|Hyper Street Fighter II: The Anniversary Edition (Asia 040202 Phoenix Edition) (bootleg)|bootleg/2-players/2004 parent:hsf2|347499
hsf2j.zip|Hyper Street Fighter II: The Anniversary Edition (Japan 040202)|Capcom/2-players/2004 parent:hsf2|865497
jyangoku.zip|Jyangokushi: Haoh no Saihai (Japan 990527)|Capcom/1-players/1999|3945567
megaman2.zip|Mega Man 2: The Power Fighters (USA 960708)|Capcom/2-players/1996|8295423
megamn2a.zip|Mega Man 2: The Power Fighters (Asia 960708)|Capcom/2-players/1996 parent:megaman2|529707
megamn2d.zip|Mega Man 2: The Power Fighters (USA 960708 Phoenix Edition) (bootleg)|bootleg/2-players/1996 parent:megaman2|319572
mmancp2u.zip|Mega Man: The Power Battle (CPS2, USA 951006, SAMPLE Version)|Capcom/2-players/1995 parent:megaman|6901462
mmatrix.zip|Mars Matrix: Hyper Solid Shooting (USA 000412)|Takumi (Capcom license)/2-players/2000|19994935
mmatrixd.zip|Mars Matrix: Hyper Solid Shooting (USA 000412 Phoenix Edition) (bootleg)|bootleg/2-players/2000 parent:mmatrix|545311
mmatrixj.zip|Mars Matrix: Hyper Solid Shooting (Japan 000412)|Takumi (Capcom license)/2-players/2000 parent:mmatrix|1813491
mpang.zip|Mighty! Pang (Europe 001010)|Mitchell (Capcom license)/2-players/2000|5573302
mpangj.zip|Mighty! Pang (Japan 001011)|Mitchell (Capcom license)/2-players/2000 parent:mpang|498654
mpangu.zip|Mighty! Pang (USA 001010)|Mitchell (Capcom license)/2-players/2000 parent:mpang|5283030
msh.zip|Marvel Super Heroes (Europe 951024)|Capcom/2-players/1995|20100370
msha.zip|Marvel Super Heroes (Asia 951024)|Capcom/2-players/1995 parent:msh|1252435
mshb.zip|Marvel Super Heroes (Brazil 951117)|Capcom/2-players/1995 parent:msh|716393
mshh.zip|Marvel Super Heroes (Hispanic 951117)|Capcom/2-players/1995 parent:msh|1341695
mshj.zip|Marvel Super Heroes (Japan 951117)|Capcom/2-players/1995 parent:msh|716417
mshjr1.zip|Marvel Super Heroes (Japan 951024)|Capcom/2-players/1995 parent:msh|1252429
mshu.zip|Marvel Super Heroes (USA 951024)|Capcom/2-players/1995 parent:msh|1252414
mshud.zip|Marvel Super Heroes (USA 951024 Phoenix Edition) (bootleg)|bootleg/2-players/1995 parent:msh|429150
mshvsf.zip|Marvel Super Heroes Vs. Street Fighter (Europe 970625)|Capcom/2-players/1997|23125935
mshvsfa.zip|Marvel Super Heroes Vs. Street Fighter (Asia 970625)|Capcom/2-players/1997 parent:mshvsf|783126
mshvsfa1.zip|Marvel Super Heroes Vs. Street Fighter (Asia 970620)|Capcom/2-players/1997 parent:mshvsf|898037
mshvsfb.zip|Marvel Super Heroes Vs. Street Fighter (Brazil 970827)|Capcom/2-players/1997 parent:mshvsf|898737
mshvsfb1.zip|Marvel Super Heroes Vs. Street Fighter (Brazil 970625)|Capcom/2-players/1997 parent:mshvsf|783172
mshvsfh.zip|Marvel Super Heroes Vs. Street Fighter (Hispanic 970625)|Capcom/2-players/1997 parent:mshvsf|783147
mshvsfj.zip|Marvel Super Heroes Vs. Street Fighter (Japan 970707)|Capcom/2-players/1997 parent:mshvsf|1652073
mshvsfj1.zip|Marvel Super Heroes Vs. Street Fighter (Japan 970702)|Capcom/2-players/1997 parent:mshvsf|1651863
mshvsfj2.zip|Marvel Super Heroes Vs. Street Fighter (Japan 970625)|Capcom/2-players/1997 parent:mshvsf|783151
mshvsfu.zip|Marvel Super Heroes Vs. Street Fighter (USA 970827)|Capcom/2-players/1997 parent:mshvsf|1652097
mshvsfu1.zip|Marvel Super Heroes Vs. Street Fighter (USA 970625)|Capcom/2-players/1997 parent:mshvsf|1536136
mvsc.zip|Marvel Vs. Capcom: Clash of Super Heroes (Europe 980123)|Capcom/2-players/1998|22700885
mvsca.zip|Marvel Vs. Capcom: Clash of Super Heroes (Asia 980123)|Capcom/2-players/1998 parent:mvsc|880629
mvscar1.zip|Marvel Vs. Capcom: Clash of Super Heroes (Asia 980112)|Capcom/2-players/1998 parent:mvsc|2025354
mvscb.zip|Marvel Vs. Capcom: Clash of Super Heroes (Brazil 980123)|Capcom/2-players/1998 parent:mvsc|880594
mvsch.zip|Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123)|Capcom/2-players/1998 parent:mvsc|880616
mvscj.zip|Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123)|Capcom/2-players/1998 parent:mvsc|1758798
mvscjr1.zip|Marvel Vs. Capcom: Clash of Super Heroes (Japan 980112)|Capcom/2-players/1998 parent:mvsc|2025390
mvscr1.zip|Marvel Vs. Capcom: Clash of Super Heroes (Europe 980112)|Capcom/2-players/1998 parent:mvsc|1151614
mvscu.zip|Marvel Vs. Capcom: Clash of Super Heroes (USA 980123)|Capcom/2-players/1998 parent:mvsc|1758756
mvscud.zip|Marvel Vs. Capcom: Clash of Super Heroes (USA 980123 Phoenix Edition) (bootleg)|bootleg/2-players/1998 parent:mvsc|517066
neogeo.zip|Neo-Geo MV-6F|SNK/2-players/1990|1592774
nwarr.zip|Night Warriors: Darkstalkers' Revenge (Europe 950316)|Capcom/2-players/1995|20125793
nwarrb.zip|Night Warriors: Darkstalkers' Revenge (Brazil 950403)|Capcom/2-players/1995 parent:nwarr|1476145
nwarrh.zip|Night Warriors: Darkstalkers' Revenge (Hispanic 950403)|Capcom/2-players/1995 parent:nwarr|1476183
nwarru.zip|Night Warriors: Darkstalkers' Revenge (USA 950406)|Capcom/2-players/1995 parent:nwarr|2206231
nwarrud.zip|Night Warriors: Darkstalkers' Revenge (USA 950406 Phoenix Edition) (bootleg)|bootleg/2-players/1995 parent:nwarr|1210649
pfghtj.zip|Pocket Fighter (Japan 970904)|Capcom/2-players/1997 parent:sgemf|828954
pgear.zip|Powered Gear: Strategic Variant Armor Equipment (Japan 941024)|Capcom/3-players/1994 parent:armwar|2022078
pgearr1.zip|Powered Gear: Strategic Variant Armor Equipment (Japan 940916)|Capcom/3-players/1994 parent:armwar|2236175
progear.zip|Progear (USA 010117)|Cave (Capcom license)/2-players/2001|14355714
progeara.zip|Progear (Asia 010117)|Cave (Capcom license)/2-players/2001 parent:progear|638503
progearj.zip|Progear no Arashi (Japan 010117)|Cave (Capcom license)/2-players/2001 parent:progear|1192100
progerjd.zip|Progear no Arashi (Japan 010117 Phoenix Edition) (bootleg)|bootleg/2-players/2001 parent:progearj|419454
pzloop2.zip|Puzz Loop 2 (Europe 010302)|Mitchell (Capcom license)/2-players/2001|12073279
pzloop2j.zip|Puzz Loop 2 (Japan 010226)|Mitchell (Capcom license)/2-players/2001 parent:pzloop2|881914
qndream.zip|Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 960826)|Capcom/2-players/1996|7341673
rckman2j.zip|Rockman 2: The Power Fighters (Japan 960708)|Capcom/2-players/1996 parent:megaman2|1420300
ringdest.zip|Ring of Destruction: Slammasters II (Europe 940902)|Capcom/2-players/1994|13316304
ringdstd.zip|Ring of Destruction: Slammasters II (Europe 940902 Phoenix Edition) (bootleg)|bootleg/2-players/1994 parent:ringdest|471305
rmancp2j.zip|Rockman: The Power Battle (CPS2, Japan 950922)|Capcom/2-players/1995 parent:megaman|6898527
sfa.zip|Street Fighter Alpha: Warriors' Dreams (Europe 950727)|Capcom/2-players/1995|7824755
sfa2.zip|Street Fighter Alpha 2 (Europe 960229)|Capcom/2-players/1996|13689918
sfa2u.zip|Street Fighter Alpha 2 (USA 960430)|Capcom/2-players/1996 parent:sfa2|1794032
sfa3.zip|Street Fighter Alpha 3 (Europe 980904)|Capcom/2-players/1998|23350679
sfa3b.zip|Street Fighter Alpha 3 (Brazil 980629)|Capcom/2-players/1998 parent:sfa3|1733987
sfa3u.zip|Street Fighter Alpha 3 (USA 980904)|Capcom/2-players/1998 parent:sfa3|1382437
sfa3ud.zip|Street Fighter Alpha 3 (USA 980904 Phoenix Edition) (bootleg)|bootleg/2-players/1998 parent:sfa3|355011
sfa3ur1.zip|Street Fighter Alpha 3 (USA 980629)|Capcom/2-players/1998 parent:sfa3|2415769
sfad.zip|Street Fighter Alpha: Warriors' Dreams (Europe 950727 Phoenix Edition) (bootleg)|bootleg/2-players/1995 parent:sfa|174967
sfar1.zip|Street Fighter Alpha: Warriors' Dreams (Europe 950718)|Capcom/2-players/1995 parent:sfa|938520
sfar2.zip|Street Fighter Alpha: Warriors' Dreams (Europe 950627)|Capcom/2-players/1995 parent:sfa|478472
sfar3.zip|Street Fighter Alpha: Warriors' Dreams (Europe 950605)|Capcom/2-players/1995 parent:sfa|1051031
sfau.zip|Street Fighter Alpha: Warriors' Dreams (USA 950627)|Capcom/2-players/1995 parent:sfa|937118
sfz2a.zip|Street Fighter Zero 2 (Asia 960227)|Capcom/2-players/1996 parent:sfa2|1483507
sfz2ad.zip|Street Fighter Zero 2 (Asia 960227 Phoenix Edition) (bootleg)|bootleg/2-players/1996 parent:sfa2|606124
sfz2al.zip|Street Fighter Zero 2 Alpha (Asia 960826)|Capcom/2-players/1996|14359795
sfz2alb.zip|Street Fighter Zero 2 Alpha (Brazil 960813)|Capcom/2-players/1996 parent:sfz2al|1203654
sfz2ald.zip|Street Fighter Zero 2 Alpha (Asia 960826 Phoenix Edition) (bootleg)|bootleg/2-players/1996 parent:sfz2al|12853359
sfz2alh.zip|Street Fighter Zero 2 Alpha (Hispanic 960813)|Capcom/2-players/1996 parent:sfz2al|1203983
sfz2alj.zip|Street Fighter Zero 2 Alpha (Japan 960805)|Capcom/2-players/1996 parent:sfz2al|1855744
sfz2b.zip|Street Fighter Zero 2 (Brazil 960531)|Capcom/2-players/1996 parent:sfa2|1183505
sfz2br1.zip|Street Fighter Zero 2 (Brazil 960304)|Capcom/2-players/1996 parent:sfa2|896553
sfz2h.zip|Street Fighter Zero 2 (Hispanic 960304)|Capcom/2-players/1996 parent:sfa2|896526
sfz2j.zip|Street Fighter Zero 2 (Japan 960430)|Capcom/2-players/1996 parent:sfa2|1469884
sfz2n.zip|Street Fighter Zero 2 (Oceania 960229)|Capcom/2-players/1996 parent:sfa2|648148
sfz3a.zip|Street Fighter Zero 3 (Asia 980904)|Capcom/2-players/1998 parent:sfa3|700004
sfz3ar1.zip|Street Fighter Zero 3 (Asia 980701)|Capcom/2-players/1998 parent:sfa3|2415780
sfz3j.zip|Street Fighter Zero 3 (Japan 980904)|Capcom/2-players/1998 parent:sfa3|1400194
sfz3jr1.zip|Street Fighter Zero 3 (Japan 980727)|Capcom/2-players/1998 parent:sfa3|2433756
sfz3jr2.zip|Street Fighter Zero 3 (Japan 980629)|Capcom/2-players/1998 parent:sfa3|2433668
sfza.zip|Street Fighter Zero (Asia 950627)|Capcom/2-players/1995 parent:sfa|478469
sfzb.zip|Street Fighter Zero (Brazil 951109)|Capcom/2-players/1995 parent:sfa|481941
sfzbr1.zip|Street Fighter Zero (Brazil 950727)|Capcom/2-players/1995 parent:sfa|338542
sfzh.zip|Street Fighter Zero (Hispanic 950718)|Capcom/2-players/1995 parent:sfa|478442
sfzj.zip|Street Fighter Zero (Japan 950727)|Capcom/2-players/1995 parent:sfa|797263
sfzjr1.zip|Street Fighter Zero (Japan 950627)|Capcom/2-players/1995 parent:sfa|937132
sfzjr2.zip|Street Fighter Zero (Japan 950605)|Capcom/2-players/1995 parent:sfa|1050968
sgemf.zip|Super Gem Fighter: Mini Mix (USA 970904)|Capcom/2-players/1997|16842045
sgemfa.zip|Super Gem Fighter: Mini Mix (Asia 970904)|Capcom/2-players/1997 parent:sgemf|828973
sgemfd.zip|Super Gem Fighter: Mini Mix (USA 970904 Phoenix Edition) (bootleg)|bootleg/2-players/1997 parent:sgemf|329641
sgemfh.zip|Super Gem Fighter: Mini Mix (Hispanic 970904)|Capcom/2-players/1997 parent:sgemf|413710
smbomb.zip|Super Muscle Bomber: The International Blowout (Japan 940831)|Capcom/2-players/1994 parent:ringdest|918334
smbombr1.zip|Super Muscle Bomber: The International Blowout (Japan 940808)|Capcom/2-players/1994 parent:ringdest|918483
spf2t.zip|Super Puzzle Fighter II Turbo (Europe 960529)|Capcom/2-players/1996|5431791
spf2ta.zip|Super Puzzle Fighter II Turbo (Asia 960529)|Capcom/2-players/1996 parent:spf2t|423656
spf2xj.zip|Super Puzzle Fighter II X (Japan 960531)|Capcom/2-players/1996 parent:spf2t|423777
spf2xjd.zip|Super Puzzle Fighter II X (Japan 960531 Phoenix Edition) (bootleg)|bootleg/2-players/1996 parent:spf2t|158460
ssf2.zip|Super Street Fighter II: The New Challengers (World 931005)|Capcom/2-players/1993|10790008
ssf2a.zip|Super Street Fighter II: The New Challengers (Asia 931005)|Capcom/2-players/1993 parent:ssf2|1722428
ssf2ar1.zip|Super Street Fighter II: The New Challengers (Asia 930914)|Capcom/2-players/1993 parent:ssf2|1729783
ssf2j.zip|Super Street Fighter II: The New Challengers (Japan 931005)|Capcom/2-players/1993 parent:ssf2|1721847
ssf2jr1.zip|Super Street Fighter II: The New Challengers (Japan 930911)|Capcom/2-players/1993 parent:ssf2|1729203
ssf2jr2.zip|Super Street Fighter II: The New Challengers (Japan 930910)|Capcom/2-players/1993 parent:ssf2|1725328
ssf2t.zip|Super Street Fighter II Turbo (World 940223)|Capcom/2-players/1994|6332423
ssf2ta.zip|Super Street Fighter II Turbo (Asia 940223)|Capcom/2-players/1994 parent:ssf2t|6346185
ssf2tb.zip|Super Street Fighter II: The Tournament Battle (World 931119)|Capcom/2-players/1993 parent:ssf2|1555150
ssf2tbd.zip|Super Street Fighter II: The Tournament Battle (World 931119 Phoenix Edition) (bootleg)|bootleg/2-players/1993 parent:ssf2|921224
ssf2tbj.zip|Super Street Fighter II: The Tournament Battle (Japan 931005)|Capcom/2-players/1993 parent:ssf2|1283074
ssf2tbr1.zip|Super Street Fighter II: The Tournament Battle (World 930911)|Capcom/2-players/1993 parent:ssf2|1287142
ssf2tu.zip|Super Street Fighter II Turbo (USA 940323)|Capcom/2-players/1994 parent:ssf2t|5975183
ssf2tur1.zip|Super Street Fighter II Turbo (USA 940223)|Capcom/2-players/1994 parent:ssf2t|6332426
ssf2u.zip|Super Street Fighter II: The New Challengers (USA 930911)|Capcom/2-players/1993 parent:ssf2|1729203
ssf2ud.zip|Super Street Fighter II: The New Challengers (USA 930911 Phoenix Edition) (bootleg)|bootleg/2-players/1993 parent:ssf2|1099791
ssf2xj.zip|Super Street Fighter II X: Grand Master Challenge (Japan 940311)|Capcom/2-players/1994 parent:ssf2t|6346223
ssf2xjd.zip|Super Street Fighter II X: Grand Master Challenge (Japan 940223 Phoenix Edition) (bootleg)|bootleg/2-players/1994 parent:ssf2xj|5420959
uecology.zip|Ultimate Ecology (Japan 931203)|Capcom/2-players/1993 parent:ecofghtr|1263458
vampj.zip|Vampire: The Night Warriors (Japan 940705)|Capcom/2-players/1994 parent:dstlk|2022228
vampja.zip|Vampire: The Night Warriors (Japan 940705 alt)|Capcom/2-players/1994 parent:dstlk|2022228
vampjr1.zip|Vampire: The Night Warriors (Japan 940630)|Capcom/2-players/1994 parent:dstlk|2102548
vhunt2.zip|Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)|Capcom/2-players/1997|23461377
vhunt2r1.zip|Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)|Capcom/2-players/1997 parent:vhunt2|1307780
vhuntj.zip|Vampire Hunter: Darkstalkers' Revenge (Japan 950316)|Capcom/2-players/1995 parent:nwarr|2206361
vhuntjr1.zip|Vampire Hunter: Darkstalkers' Revenge (Japan 950307)|Capcom/2-players/1995 parent:nwarr|1476172
vhuntjr2.zip|Vampire Hunter: Darkstalkers' Revenge (Japan 950302)|Capcom/2-players/1995 parent:nwarr|2201426
vsav.zip|Vampire Savior: The Lord of Vampire (Europe 970519)|Capcom/2-players/1997|24016634
vsav2.zip|Vampire Savior 2: The Lord of Vampire (Japan 970913)|Capcom/2-players/1997|24060726
vsava.zip|Vampire Savior: The Lord of Vampire (Asia 970519)|Capcom/2-players/1997 parent:vsav|1203497
vsavd.zip|Vampire Savior: The Lord of Vampire (Europe 970519 Phoenix Edition) (bootleg)|bootleg/2-players/1997 parent:vsav|310364
vsavh.zip|Vampire Savior: The Lord of Vampire (Hispanic 970519)|Capcom/2-players/1997 parent:vsav|605219
vsavj.zip|Vampire Savior: The Lord of Vampire (Japan 970519)|Capcom/2-players/1997 parent:vsav|2152181
vsavu.zip|Vampire Savior: The Lord of Vampire (USA 970519)|Capcom/2-players/1997 parent:vsav|1203486
xmcota.zip|X-Men: Children of the Atom (Europe 950331)|Capcom/2-players/1994|20616327
xmcotaa.zip|X-Men: Children of the Atom (Asia 950105)|Capcom/2-players/1994 parent:xmcota|1990771
xmcotad.zip|X-Men: Children of the Atom (Euro 950105 Phoenix Edition, bootleg)|Capcom/2-players/1994 parent:xmcota|378947
xmcotah.zip|X-Men: Children of the Atom (Hispanic 950331)|Capcom/2-players/1994 parent:xmcota|843614
xmcotaj.zip|X-Men: Children of the Atom (Japan 950105)|Capcom/2-players/1994 parent:xmcota|1433024
xmcotaj1.zip|X-Men: Children of the Atom (Japan 941222)|Capcom/2-players/1994 parent:xmcota|1991230
xmcotaj2.zip|X-Men: Children of the Atom (Japan 941219)|Capcom/2-players/1994 parent:xmcota|1990732
xmcotajr.zip|X-Men: Children of the Atom (Japan 941208 rent version)|Capcom/2-players/1994 parent:xmcota|1977732
xmcotau.zip|X-Men: Children of the Atom (USA 950105)|Capcom/2-players/1994 parent:xmcota|1222706
xmvsf.zip|X-Men Vs. Street Fighter (Europe 961004)|Capcom/2-players/1996|19606770
xmvsfa.zip|X-Men Vs. Street Fighter (Asia 961023)|Capcom/2-players/1996 parent:xmvsf|625332
xmvsfar1.zip|X-Men Vs. Street Fighter (Asia 961004)|Capcom/2-players/1996 parent:xmvsf|625191
xmvsfb.zip|X-Men Vs. Street Fighter (Brazil 961023)|Capcom/2-players/1996 parent:xmvsf|625330
xmvsfh.zip|X-Men Vs. Street Fighter (Hispanic 961004)|Capcom/2-players/1996 parent:xmvsf|625257
xmvsfj.zip|X-Men Vs. Street Fighter (Japan 961023)|Capcom/2-players/1996 parent:xmvsf|625239
xmvsfjr1.zip|X-Men Vs. Street Fighter (Japan 961004)|Capcom/2-players/1996 parent:xmvsf|624838
xmvsfjr2.zip|X-Men Vs. Street Fighter (Japan 960910)|Capcom/2-players/1996 parent:xmvsf|874853
xmvsfr1.zip|X-Men Vs. Street Fighter (Europe 960910)|Capcom/2-players/1996 parent:xmvsf|1174500
xmvsfu.zip|X-Men Vs. Street Fighter (USA 961023)|Capcom/2-players/1996 parent:xmvsf|1182595
xmvsfu1d.zip|X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg)|bootleg/2-players/1996 parent:xmvsf|627020
xmvsfur1.zip|X-Men Vs. Street Fighter (USA 961004)|Capcom/2-players/1996 parent:xmvsf|1181647
