game_id|game_name|game_info|game_size
galastrm.zip|Galactic Storm|5.8M - Rail shooter/1p - (c)1992 Taito|6128099
galaxian.zip|Galaxian|10.1K - Shoot 'em up/2p - (c)1979 Midway|10327
galivan.zip|Cosmo Police Galivan|154.2K - Platform/2p - (c)1985 Nihon Bussan|157876
galmedes.zip|Galmedes|583.3K - Shoot 'em up/2p - (c)1992 Visco|597320
gardia.zip|Gardia|107.5K - Shoot 'em up/2p - (c)1986 Sega|110099
garyoret.zip|Garyo Retsuden|410.9K - Run and gun/2p - (c)1987 Data East|420793
gatedoom.zip|Gate of Doom (also known as Dark Seal)|1.1M - Beat 'em up/2p - (c)1990 Data East|1185263
gaunt2.zip|Gauntlet II|307.8K - Action/4p - (c)1986 Atari|315198
gauntlet.zip|Gauntlet|245.6K - Action/4p - (c)1985 Atari|251508
gblchmp.zip|Global Champion (also known as Kaiser Knuckle)|12.7M - Fighting/2p - (c)1994 Taito|13348667
gbusters.zip|Gang Busters (also known as Crazy Cop)|596.3K - Run and gun/2p - (c)1988 Konami|610609
geebeeg.zip|Gee Bee|3.9K - Action/2p - (c)1978 Gremlin Interactive|3951
gekiridn.zip|Gekirindan|6.0M - Shoot 'em up/2p - (c)1995 Taito|6265723
gemini.zip|Gemini Wing|362.0K - Shoot 'em up/2p - (c)1987 Tecmo|370662
genpeitd.zip|Genpei Toumaden (also known as The Genji and the Heike Clans)|553.2K - Platform/2p - (c)1986 Namco|566433
gforce2.zip|Galaxy Force II|3.0M - Rail shooter/1p - (c)1988 Sega|3189799
gground.zip|Gain Ground|788.6K - Action/3p - (c)1988 Sega|807516
ghostb.zip|The Real Ghostbusters (also known as Meikyuu Hunter G)|407.4K - Action/3p - (c)1987 Data East|417176
ghouls.zip|Ghouls 'n Ghosts (also known as Daimakaimura)|1.5M - Platform/2p - (c)1988 Capcom|1608233
ghoxj.zip|Ghox|519.2K - Action/2p - (c)1991 Toaplan|531633
gigandes.zip|Gigandes|1.4M - Shoot 'em up/2p - (c)1989 East Technology|1507457
gigawing.zip|Giga Wing|12.1M - Shoot 'em up/2p - (c)1999 Capcom|12637131
gijoe.zip|G.I. Joe: A Real American Hero|3.9M - Rail shooter/4p - (c)1992 Konami|4063692
ginganin.zip|Ginga Ninkyouden|372.1K - Platform/2p - (c)1987 Jaleco|380991
gladiatr.zip|Gladiator (also known as Ougon no Siro)|263.2K - Beat 'em up/2p - (c)1986 Taito|269478
gloc.zip|G-LOC: Air Battle|6.1M - Flight simulator/1p - (c)1990 Sega|6398808
gnbarich.zip|Gunbarich|5.1M - Action/2p - (c)2001 Psikyo|5366883
gng.zip|Ghosts 'n Goblins (also known as Makaimura)|154.5K - Platform/2p - (c)1985 Capcom|158211
gogomile.zip|Go! Go! Mile Smile|3.1M - Action/2p - (c)1995 Fuuki|3217727
goldnaxe.zip|Golden Axe|1.1M - Beat 'em up/2p - (c)1989 Sega|1164058
gondo.zip|Gondomania (also known as Makyou Senshi)|391.7K - Shoot 'em up/2p - (c)1987 Data East|401137
gprider.zip|GP Rider|1.5M - Racing/2p - (c)1992 Sega|1562392
gradius3.zip|Gradius III|1.5M - Shoot 'em up/2p - (c)1989 Konami|1539655
gravitar.zip|Gravitar|25.7K - Shoot 'em up/2p - (c)1982 Atari|26320
grdian.zip|Guardian (also known as Get Star)|155.6K - Beat 'em up/2p - (c)1986 Taito|159305
grdians.zip|Guardians (also known as Denjinmakai II)|13.5M - Beat 'em up/2p - (c)1995 Banpresto|14199835
grobda.zip|Grobda|27.3K - Shoot 'em up/2p - (c)1984 Namco|27913
growl.zip|Growl (also known as Runark)|2.5M - Beat 'em up/4p - (c)1990 Taito|2610451
gseeker.zip|Grid Seeker: Project Storm Hammer|5.0M - Shoot 'em up/2p - (c)1992 Taito|5213494
gstream.zip|G-Stream G2020|11.9M - Shoot 'em up/2p - (c)2002 Oriental Soft|12489602
gtsupreme.zip|Golden Tee Supreme Edition Tournament (also known as Golden Tee 2K)|3.7M - Sports/4p - (c)2002 Incredible Technologies|3846977
gulfstrm.zip|Gulf Storm|471.6K - Shoot 'em up/2p - (c)1991 Dooyong|482930
gulfwar2.zip|Gulf War II|373.7K - Shoot 'em up/2p - (c)1991 Four J International|382709
gunbird.zip|Gunbird (also known as Mobile Light Force)|4.3M - Shoot 'em up/2p - (c)1994 Psikyo|4539053
gunbird2.zip|Gunbird 2|21.9M - Shoot 'em up/2p - (c)1998 Psikyo|22987991
gunbustr.zip|Operation Gunbuster|4.6M - Gallery shooter/4p - (c)1992 Taito|4840661
gunforc2.zip|GunForce II (also known as Geo Storm)|3.9M - Run and gun/2p - (c)1998 Irem|4132756
gunforce.zip|GunForce|917.9K - Run and gun/2p - (c)1991 Irem|939910
gunfront.zip|Gun Frontier (also known as Gun & Frontier)|2.2M - Shoot 'em up/2p - (c)1990 Taito|2339248
gunlock.zip|Gunlock (also known as RayForce)|5.1M - Shoot 'em up/2p - (c)1993 Taito|5324070
gunnail.zip|Gunnail|1.8M - Shoot 'em up/2p - (c)1992 Tecmo|1912266
gunsmoke.zip|Gun.Smoke|236.3K - Shoot 'em up/2p - (c)1985 Romstar|241952
guwange.zip|Guwange|17.9M - Shoot 'em up/2p - (c)1999 Atlus|18761704
gwar.zip|Guerrilla War|479.0K - Run and gun/2p - (c)1987 SNK|490489
gwarrior.zip|Galactic Warriors|123.8K - Fighting/2p - (c)1985 Konami|126732
gyrodine.zip|Gyrodine|64.1K - Shoot 'em up/2p - (c)1985 Taito|65671
gyruss.zip|Gyruss|42.1K - Shoot 'em up/2p - (c)1983 Konami|43127
hachamfb.zip|Hacha Mecha Fighter|1.1M - Shoot 'em up/2p - (c)1991 NMK|1203598
hal21.zip|HAL 21|76.9K - Shoot 'em up/2p - (c)1985 SNK|78781
hangon.zip|Hang-On|380.1K - Racing/1p - (c)1985 Sega|389205
hardhea2.zip|Hard Head 2|348.7K - Platform/2p - (c)1991 SunA Electronics|357096
hardhead.zip|Hard Head|132.1K - Platform/2p - (c)1988 SunA Electronics|135257
hatris.zip|Hatris|185.0K - Puzzle/2p - (c)1990 Video System|189478
hbarrel.zip|Heavy Barrel|517.2K - Run and gun/2p - (c)1987 Data East|529582
hcastle.zip|Haunted Castle (also known as Akumajou Dracula)|922.9K - Platform/2p - (c)1987 Konami|945000
hellfire.zip|Hellfire|368.6K - Shoot 'em up/1p - (c)1989 Taito|377423
hexion.zip|Hexion|402.2K - Puzzle/2p - (c)1992 Konami|411805
hharry.zip|Hammerin' Harry (also known as Daiku no Gen-san)|722.4K - Platform/2p - (c)1990 Irem|739781
hiimpact.zip|High Impact Football|1.2M - Sports/4p - (c)1990 Williams Electronics|1209159
hippodrm.zip|Hippodrome (also known as Fighting Fantasy)|497.9K - Fighting/2p - (c)1989 Data East|509832
hitice.zip|Hit the Ice: The Video Hockey League|579.6K - Sports/4p - (c)1990 Williams Electronics|593474
hook.zip|Hook|2.8M - Beat 'em up/4p - (c)1992 Irem|2949279
hoops96.zip|Hoops (also known as Hoops '96)|7.2M - Sports/2p - (c)1995 Data East|7554308
hopmappy.zip|Hopping Mappy|27.2K - Action/2p - (c)1986 Namco|27853
horizon.zip|Horizon|82.7K - Shoot 'em up/2p - (c)1985 Irem|84661
hotdogst.zip|Hotdog Storm|1.4M - Shoot 'em up/2p - (c)1996 Marble|1501013
hsf2.zip|Hyper Street Fighter II: The Anniversary Edition|20.0M - Fighting/2p - (c)2003 Capcom|20976954
hvymetal.zip|Heavy Metal|146.2K - Shoot 'em up/2p - (c)1985 Sega|149752
hvysmsh.zip|Heavy Smash: The Future Sports|6.2M - Sports/2p - (c)1993 Data East|6514649
hvyunit.zip|Heavy Unit|612.6K - Shoot 'em up/2p - (c)1988 Taito|627323
hydra.zip|Hydra|1.3M - Vehicular combat/1p - (c)1990 Atari|1393019
hyperspt.zip|Hyper Sports|92.5K - Sports/4p - (c)1984 Konami|94731
hyprduel.zip|Hyper Duel|1.3M - Shoot 'em up/2p - (c)1993 Technosoft|1382413
ikari.zip|Ikari Warriors|191.6K - Run and gun/2p - (c)1986 Tradewest|196220
ikari3.zip|Ikari III: The Rescue|1.2M - Beat 'em up/2p - (c)1989 SNK|1274099
imgfight.zip|Image Fight|621.7K - Shoot 'em up/2p - (c)1988 Irem|636633
imsorry.zip|I'm Sorry (also known as Gombe's I'm Sorry)|57.0K - Action/2p - (c)1985 Sega|58411
insectx.zip|Insector X|533.0K - Shoot 'em up/2p - (c)1988 Taito|545802
inthunt.zip|In the Hunt|2.9M - Shoot 'em up/2p - (c)1993 Irem|3017673
invaders.zip|Space Invaders|5.3K - Shoot 'em up/2p - (c)1978 Midway|5388
ironhors.zip|Iron Horse|95.6K - Run and gun/2p - (c)1986 Konami|97862
jackal.zip|Jackal (also known as Final Command)|228.0K - Shoot 'em up/2p - (c)1986 Konami|233428
jailbrek.zip|Jail Break|67.5K - Run and gun/2p - (c)1986 Konami|69169
jchan.zip|Jackie Chan: The Kung-Fu Master|20.4M - Fighting/2p - (c)1995 Kaneko|21384614
jedi.zip|Star Wars: Return of the Jedi|133.9K - Shooter/1p - (c)1984 Atari|137157
jjsquawk.zip|J.J. Squawkers|2.4M - Platform/2p - (c)1992 Able Corporation|2517302
joemacr.zip|Joe & Mac Returns|3.7M - Platform/2p - (c)1994 Data East|3855457
jojo.zip|JoJo's Venture|43.9M - Fighting/2p - (c)1998 Capcom|46008577
jojoba.zip|JoJo's Bizarre Adventure|51.7M - Fighting/2p - (c)1999 Capcom|54256886
journey.zip|Journey|66.4K - Action/1p - (c)1983 Bally/Midway|67946
joust.zip|Joust|36.7K - Action/2p - (c)1982 Williams Electronics|37543
jrpacman.zip|Jr. Pac-Man|28.4K - Action/2p - (c)1983 Bally/Midway|29070
jungleh.zip|Jungle Hunt|43.2K - Platform/2p - (c)1982 Taito|44264
junofrst.zip|Juno First|43.0K - Shoot 'em up/2p - (c)1983 Gottlieb|44038
kangaroo.zip|Kangaroo|29.0K - Platform/2p - (c)1982 Atari|29696
karatblz.zip|Karate Blazers|2.7M - Beat 'em up/4p - (c)1991 Video System|2798742
karianx.zip|Karian Cross|2.1M - Puzzle/2p - (c)1996 Deniam Corporation|2222135
karnov.zip|Karnov|360.0K - Platform/2p - (c)1987 Data East|368632
kazan.zip|Ninja Kazan (also known as Iga Ninjutsuden)|853.6K - Platform/2p - (c)1988 Jaleco|874065
kbash.zip|Knuckle Bash|3.2M - Beat 'em up/2p - (c)1993 Atari|3378840
kchamp.zip|Karate Champ|107.7K - Fighting/2p - (c)1984 Data East|110292
ket.zip|Ketsui: Kizuna Jigoku Tachi|19.4M - Shoot 'em up/2p - (c)2002 AMI|20364534
kicker.zip|Kicker (also known as Shao-lin's Road)|49.5K - Beat 'em up/2p - (c)1985 Konami|50641
kidniki.zip|Kid Niki: Radical Ninja (also known as Kaiketsu Yanchamaru)|212.8K - Platform/2p - (c)1986 Irem|217935
kikcubic.zip|Kickle Cubicle (also known as Meikyuu Jima)|377.9K - Puzzle/2p - (c)1988 Irem|386943
kikikai.zip|KiKi KaiKai (also known as Pocky & Rocky)|223.2K - Run and gun/2p - (c)1986 Taito|228593
killbld.zip|The Killing Blade|15.6M - Fighting/2p - (c)1997 IGS|16331090
kingdmgp.zip|Shippuu Mahou Daisakusen: Kingdom-Grandprix|2.5M - Shoot 'em up/2p - (c)1994 Eighting/Raizing|2596652
klax.zip|Klax|285.0K - Puzzle/2p - (c)1990 Atari|291876
kncljoe.zip|Knuckle Joe|126.2K - Platform/2p - (c)1985 Taito|129241
knights.zip|Knights of the Round|2.2M - Beat 'em up/3p - (c)1992 Capcom|2355202
kod.zip|The King of Dragons|2.3M - Beat 'em up/3p - (c)1991 Capcom|2361501
konami88.zip|Konami '88 (also known as '88 Games)|739.9K - Sports/4p - (c)1988 Konami|757695
kov.zip|Knights of Valour|20.1M - Beat 'em up/4p - (c)1999 IGS|21034602
kov2.zip|Knights of Valour 2|23.8M - Beat 'em up/4p - (c)2000 IGS|24951935
kovsh.zip|Knights of Valour Superheroes|21.3M - Beat 'em up/4p - (c)1999 IGS|22366936
kovshp.zip|Knights of Valour Superheroes Plus|21.5M - Beat 'em up/4p - (c)2004 IGS|22565439
kroozr.zip|Kozmik Krooz'r|44.5K - Shoot 'em up/2p - (c)1982 Bally/Midway|45549
krull.zip|Krull|50.6K - Action/2p - (c)1983 Gottlieb|51847
kungfum.zip|Kung-Fu Master (also known as Spartan X)|90.4K - Beat 'em up/2p - (c)1984 Data East|92575
kurikint.zip|Kuri Kinton|520.3K - Beat 'em up/2p - (c)1988 World Games|532810
kyros.zip|Kyros|290.2K - Beat 'em up/2p - (c)1987 World Games|297157
ladybug.zip|Lady Bug|24.7K - Action/2p - (c)1981 Universal|25309
lastduel.zip|Last Duel: Inter Planet War 2012|668.5K - Shoot 'em up/2p - (c)1988 Capcom|684508
lastmisn.zip|Last Mission|204.1K - Shoot 'em up/2p - (c)1986 Data East|209023
lastsurv.zip|Last Survivor|1.5M - Shooter (TPS)/2p - (c)1989 Sega|1530371
ldrun.zip|Lode Runner|46.1K - Puzzle/2p - (c)1984 Irem|47197
ldrun2.zip|Lode Runner: The Bungeling Strikes Back|63.9K - Puzzle/2p - (c)1984 Irem|65466
ldrun3.zip|Lode Runner: Golden Labyrinth (also known as Lode Runner: Majin no Fukkatsu)|84.3K - Puzzle/2p - (c)1985 Irem|86366
ldrun4.zip|Lode Runner: Teikoku Karano Dasshutsu|83.2K - Puzzle/2p - (c)1986 Irem|85203
ledstorm.zip|LED Storm (also known as Mad Gear)|745.1K - Racing/2p - (c)1989 Capcom|762936
legend.zip|Legend|91.7K - Platform/2p - (c)1986 Sega|93944
legion.zip|Legion|256.9K - Shoot 'em up/2p - (c)1987 Nichibutsu|263039
legionna.zip|Legionnaire|1.7M - Beat 'em up/2p - (c)1992 Fabtek|1784004
lethalen.zip|Lethal Enforcers|5.3M - Gallery shooter/2p - (c)1992 Konami|5570393
lethalth.zip|Lethal Thunder (also known as Thunder Blaster)|1.1M - Shoot 'em up/2p - (c)1991 Irem|1204344
lgtnfght.zip|Lightning Fighters (also known as Trigon)|1.4M - Shoot 'em up/2p - (c)1990 Konami|1442874
lifefrce.zip|Life Force (also known as Salamander)|270.6K - Shoot 'em up/2p - (c)1986 Konami|277090
liquidk.zip|Liquid Kids (also known as Mizubaku Daibouken)|1.1M - Platform/2p - (c)1990 Taito|1155998
lkage.zip|The Legend of Kage (also known as Kage no Densetsu)|77.4K - Platform/2p - (c)1985 Taito|79216
llander.zip|Lunar Lander|11.3K - Simulation/1p - (c)1979 Atari|11523
lnc.zip|Lock 'n' Chase|18.2K - Action/2p - (c)1981 Taito|18677
locomotn.zip|Loco-Motion|20.2K - Puzzle/2p - (c)1982 Centuri|20665
loderndf.zip|Lode Runner: The Dig Fight|9.8M - Puzzle/2p - (c)2000 Broderbund/Psikyo|10249029
loffire.zip|Line of Fire (also known as Bakudan Yarou)|1.5M - Gallery shooter/2p - (c)1989 Sega|1541070
loht.zip|Legend of Hero Tonma|659.1K - Platform/2p - (c)1989 Irem|674942
lomakai.zip|Legend of Makai (also known as Makai Densetsu)|225.6K - Platform/2p - (c)1988 Jaleco|231054
lotlot.zip|Lot Lot|37.9K - Puzzle/2p - (c)1985 Irem|38811
ltswords.zip|Lightning Swords (also known as Ken-Go)|696.1K - Beat 'em up/2p - (c)1991 Irem|712855
luckywld.zip|Lucky & Wild|3.2M - Vehicular combat/2p - (c)1993 Namco|3318511
lwings.zip|Legendary Wings (also known as Arles no Tsubasa: The Legendary Soldiers)|223.5K - Shoot 'em up/2p - (c)1986 Capcom|228842
macross.zip|Super Dimension Fortress Macross (also known as Choujikuu Yousai Macross)|2.0M - Shoot 'em up/2p - (c)1992 Fabtek|2124862
macross2.zip|Super Dimension Fortress Macross II (also known as Choujikuu Yousai Macross II)|3.5M - Shoot 'em up/2p - (c)1993 Banpresto|3682248
macrossp.zip|Macross Plus|15.3M - Shoot 'em up/2p - (c)1996 Banpresto|16024981
madshark.zip|Mad Shark|1.8M - Shoot 'em up/2p - (c)1993 Allumer|1923822
magmax.zip|MagMax|93.8K - Shoot 'em up/2p - (c)1985 Nichibutsu|96044
mainevt2p.zip|The Main Event|1.3M - Sports/4p - (c)1988 Konami|1347470
maketrax.zip|Make Trax (also known as Crush Roller)|17.2K - Action/2p - (c)1988 Williams Electronics|17597
maniach.zip|Mania Challenge|256.3K - Sports/2p - (c)1986 Taito|262433
mappy.zip|Mappy|27.8K - Platform/2p - (c)1983 Bally/Midway|28424
mario.zip|Mario Bros.|35.7K - Platform/2p - (c)1983 Nintendo|36588
martmast.zip|Martial Masters|27.2M - Fighting/2p - (c)2001 IGS|28525098
marvland.zip|Marvel Land|1.2M - Platform/2p - (c)1989 Namco|1243440
masterw.zip|Master of Weapon|479.3K - Shoot 'em up/2p - (c)1989 Taito|490849
matmania.zip|Mat Mania|203.3K - Sports/2p - (c)1985 Taito|208226
mazinger.zip|Mazinger Z|2.8M - Shoot 'em up/2p - (c)1994 Banpresto|2912728
mbombrd.zip|Muscle Bomber Duo: Ultimate Team Battle (also known as Muscle Bomber Duo: Heat Up Warriors)|6.2M - Sports/4p - (c)1993 Capcom|6510038
megablst.zip|Megablast|1.5M - Shoot 'em up/2p - (c)1989 Taito|1543533
megaforc.zip|Mega Force (also known as Star Force)|81.5K - Shoot 'em up/2p - (c)1985 Video Ware|83486
megaman.zip|Mega Man: The Power Battle|3.1M - Fighting/2p - (c)1995 Capcom|3301557
megaman2.zip|Mega Man 2: The Power Fighters|7.1M - Fighting/2p - (c)1996 Capcom|7403704
megazone.zip|Mega Zone|57.5K - Shoot 'em up/2p - (c)1983 Konami|58891
mercs.zip|Mercs|1.7M - Run and gun/2p - (c)1990 Capcom|1754056
metafox.zip|Meta Fox|2.1M - Shoot 'em up/2p - (c)1989 Romstar|2179349
metalb.zip|Metal Black|2.4M - Shoot 'em up/2p - (c)1991 Taito|2487657
metamrph.zip|Metamorphic Force|6.4M - Beat 'em up/4p - (c)1993 Konami|6732477
metlhawk.zip|Metal Hawk|2.0M - Shoot 'em up/1p - (c)1988 Namco|2050614
metmqstr.zip|Metamoqester (also known as Oni: The Ninja Master)|7.8M - Fighting/2p - (c)1995 Banpresto|8132221
metrocrs.zip|Metro-Cross|49.0K - Action/2p - (c)1985 Kitcorp|50129
mgcrystl.zip|Magical Crystals|1,001.1K - Run and gun/2p - (c)1991 Kaneko|1025117
mhavoc.zip|Major Havoc (also known as Adventures of Major Havoc)|68.1K - Action/2p - (c)1983 Atari|69696
mia.zip|M.I.A.: Missing in Action|522.9K - Run and gun/2p - (c)1989 Konami|535495
midres.zip|Midnight Resistance|672.6K - Run and gun/2p - (c)1989 Data East|688733
mikie.zip|Mikie (also known as High School Graffiti)|76.6K - Action/2p - (c)1984 Konami|78469
milliped.zip|Millipede|15.3K - Shoot 'em up/2p - (c)1982 Atari|15625
mirninja.zip|Mirai Ninja|1.5M - Platform/2p - (c)1988 Namco|1556575
mk.zip|Mortal Kombat|5.2M - Fighting/2p - (c)1992 Midway|5493611
mk2.zip|Mortal Kombat II|13.0M - Fighting/2p - (c)1993 Midway|13634904
mk3.zip|Mortal Kombat 3|19.7M - Fighting/2p - (c)1995 Midway|20645007
mmatrix.zip|Mars Matrix|18.2M - Shoot 'em up/2p - (c)2000 Capcom|19102430
mmaulers.zip|Monster Maulers (also known as Kyukyoku Sentai Dadandarn)|7.9M - Fighting/2p - (c)1993 Konami|8319334
mmaze.zip|Marchen Maze (also known as Alice in Wonderland)|572.5K - Platform/2p - (c)1988 Namco|586193
moomesa.zip|Wild West C.O.W.-Boys of Moo Mesa|4.4M - Run and gun/4p - (c)1992 Konami|4613816
mooncrst.zip|Moon Cresta (also known as Star Crest and Eagle)|16.3K - Shoot 'em up/2p - (c)1980 Nichibutsu|16711
moonqsr.zip|Moon Quasar|16.6K - Shoot 'em up/2p - (c)1980 Moon Quasar|16988
motorace.zip|MotoRace USA (also known as Zippy Race and Traverse USA)|44.4K - Racing/2p - (c)1983 Williams Electronics|45473
mpatrol.zip|Moon Patrol|23.7K - Shoot 'em up/2p - (c)1982 Williams Electronics|24310
mrdo.zip|Mr. Do!|31.9K - Action/1p - (c)1982 Namco|32673
mrgoemon.zip|Mr. Goemon|79.2K - Platform/2p - (c)1986 Konami|81115
mrkicker.zip|Mr. Kicker|1.8M - Action/2p - (c)2001 SemiCom|1932599
mshu.zip|Marvel Super Heroes|19.2M - Fighting/2p - (c)1995 Capcom|20099193
mshvsfu.zip|Marvel Super Heroes vs. Street Fighter|22.1M - Fighting/2p - (c)1997 Capcom|23125391
msisaac.zip|Metal Soldier Isaac II|70.9K - Shoot 'em up/2p - (c)1985 Taito|72622
mslider.zip|Monster Slider|7.1M - Puzzle/2p - (c)1997 Visco|7432840
mspacman.zip|Ms. Pac-Man|21.3K - Action/2p - (c)1981 Midway|21791
msword.zip|Magic Sword|1.4M - Platform/2p - (c)1990 Capcom|1440358
mtlchamp.zip|Martial Champion|7.1M - Fighting/2p - (c)1993 Konami|7470038
mtwins.zip|Mega Twins (also known as Chiki Chiki Boys)|1.4M - Platform/2p - (c)1990 Capcom|1435432
mutantf.zip|Mutant Fighter (also known as Death Brade)|4.2M - Fighting/2p - (c)1992 Leprechaun|4373175
mvscu.zip|Marvel vs. Capcom: Clash of Super Heroes|21.6M - Fighting/4p - (c)1998 Capcom|22699736
mwalk.zip|Michael Jackson's Moonwalker|1.9M - Beat 'em up/2p - (c)1990 Sega|1942192
myhero.zip|My Hero (also known as Seishun Scandal)|75.7K - Beat 'em up/2p - (c)1985 Sega|77500
mysticri.zip|Mystic Riders|1.4M - Shoot 'em up/2p - (c)1992 Irem|1468954
mystwarr.zip|Mystic Warriors|6.1M - Beat 'em up/4p - (c)1993 Konami|6445003
narc.zip|NARC|2.6M - Run and gun/2p - (c)1988 Midway|2772027
nastar.zip|Nastar Warrior (also known as Rastan Saga II)|1.3M - Platform/2p - (c)1988 Taito|1335737
nbahangt.zip|NBA Hang Time|16.1M - Sports/4p - (c)1996 Midway|16880612
nbajam.zip|NBA Jam|6.1M - Sports/4p - (c)1993 Midway|6352651
nbajamte.zip|NBA Jam: Tournament Edition|5.2M - Sports/4p - (c)1994 Midway|5499965
nbamht.zip|NBA Maximum Hang Time|16.1M - Sports/4p - (c)1996 Midway|16883252
nbbatman.zip|Ninja Baseball Bat Man|3.4M - Beat 'em up/4p - (c)1993 Irem|3544044
nemesis.zip|Nemsis (also known as Gradius)|119.7K - Shoot 'em up/2p - (c)1985 Konami|122584
nemo.zip|Nemo|1.3M - Platform/2p - (c)1990 Capcom|1340367
neobattl.zip|SD Gundam Neo Battling|1.2M - Shoot 'em up/2p - (c)1992 Banpresto|1231676
nightstr.zip|Night Striker|3.2M - Rail shooter/1p - (c)1989 Taito|3382367
ninjak.zip|The Ninja Kids|1.9M - Beat 'em up/4p - (c)1990 Taito|1978457
ninjakun.zip|Ninja-kun: Majou no Bouken (also known as Ninja Kid)|46.0K - Platform/2p - (c)1984 Taito|47075
ninjaw.zip|The Ninja Warriors|2.7M - Beat 'em up/2p - (c)1988 Taito|2839522
ninjemak.zip|Ninja Emaki|214.6K - Run and gun/2p - (c)1986 Nichibutsu|219787
nitedrvr.zip|Night Driver|3.5K - Racing/2p - (c)1976 Atari|3556
nitrobal.zip|Nitro Ball|4.2M - Shooter/3p - (c)1992 Data East|4410688
nost.zip|Nostradamus|2.7M - Shoot 'em up/2p - (c)1993 Face|2839361
nova2001u.zip|Nova 2001|30.0K - Shoot 'em up/2p - (c)1984 Universal|30691
nrallyx.zip|Neo Rally-X|14.3K - Action/2p - (c)1981 Namco|14670
nslasheru.zip|Night Slashers|8.1M - Beat 'em up/3p - (c)1993 Data East|8520960
nspirit.zip|Ninja Spirit|571.9K - Platform/2p - (c)1988 Irem|585631
nwarru.zip|Night Warriors: Darkstalkers' Revenge|19.2M - Fighting/2p - (c)1995 Capcom|20123638
olds.zip|Oriental Legend Super|20.1M - Beat 'em up/4p - (c)1998 IGS|21070662
oldsplus.zip|Oriental Legend 2|22.0M - Beat 'em up/4p - (c)2004 IGS|23069571
omegaf.zip|Omega Fighter|486.9K - Shoot 'em up/2p - (c)1989 UPL|498603
omegrace.zip|Omega Race|15.1K - Shoot 'em up/2p - (c)1981 Midway|15458
opaopa.zip|Opa Opa (also known as Fantasy Zone: The Maze)|163.7K - Action/2p - (c)1987 Sega|167656
openice.zip|2-on-2 Open Ice Challenge|13.9M - Sports/4p - (c)1995 Midway|14589749
opwolf.zip|Operation Wolf|867.4K - Gallery shooter/1p - (c)1987 Taito|888205
opwolf3.zip|Operation Wolf 3|7.3M - Gallery shooter/2p - (c)1994 Taito|7639955
ordyne.zip|Ordyne|1.2M - Shoot 'em up/2p - (c)1988 Namco|1270544
orlegend.zip|Oriental Legend|16.5M - Beat 'em up/4p - (c)1997 IGS|17288583
oscar.zip|Psycho-Nics Oscar|264.6K - Run and gun/2p - (c)1988 Data East|270950
osman.zip|Osman (also known as Cannon-Dancer)|6.3M - Platform/1p - (c)1996 Mitchell|6627697
othunder.zip|Operation Thunderbolt|1.7M - Gallery shooter/2p - (c)1988 Taito|1831394
outrun.zip|OutRun|856.4K - Racing/1p - (c)1986 Sega|877001
outzone.zip|Out Zone|929.9K - Run and gun/2p - (c)1990 Romstar|952246
ozmawars.zip|Ozma Wars|8.8K - Shoot 'em up/2p - (c)1979 SNK|9002
p47.zip|P-47: The Phantom Fighter (also known as P-47: The Freedom Fighter)|699.3K - Shoot 'em up/2p - (c)1988 Jaleco|716099
pacland.zip|Pac-Land|71.2K - Platform/2p - (c)1984 Bally/Midway|72938
pacman.zip|Pac-Man|13.8K - Action/2p - (c)1980 Midway|14123
pacmania.zip|Pac-Mania|249.7K - Action/2p - (c)1987 Atari|255686
pacnpal.zip|Pac & Pal|21.8K - Action/2p - (c)1983 Namco|22280
palamed.zip|Palamedes|134.8K - Puzzle/2p - (c)1990 Taito|138005
pang3.zip|Pang! 3 (also known as Buster Buddies)|1.5M - Action/2p - (c)1995 Mitchell|1536927
parodius.zip|Parodius! From Myth to Laughter|1.3M - Shoot 'em up/2p - (c)1990 Konami|1413829
pdrift.zip|Power Drift|3.0M - Racing/2p - (c)1988 Sega|3117844
penbros.zip|Penguin Brothers|7.1M - Platform/2p - (c)2000 Subsino|7476899
pengo.zip|Pengo|28.5K - Action/2p - (c)1982 Sega|29191
phelios.zip|Phelios|1.4M - Shoot 'em up/2p - (c)1988 Namco|1519800
phoenix.zip|Phoenix|16.0K - Shoot 'em up/2p - (c)1980 Centuri|16359
phozon.zip|Phozon|30.9K - Action/2p - (c)1983 Namco|31616
pipedrm.zip|Pipe Dream|1.0M - Puzzle/2p - (c)1990 Video System|1086477
pirates.zip|Pirates|3.3M - Gallery shooter/2p - (c)1994 Nix|3412862
pitfight.zip|Pit-Fighter|1.9M - Fighting/3p - (c)1990 Atari|1984351
pkunwar.zip|Penguin-kun Wars|47.6K - Action/2p - (c)1985 UPL|48749
plegends.zip|Gogetsuji Legends (also known as Power Instinct Legends)|16.6M - Fighting/2p - (c)1995 Atlus|17405356
plotting.zip|Plotting (also known as Flipull)|73.4K - Puzzle/2p - (c)1989 Taito|75202
plusalph.zip|Plus Alpha|990.9K - Shoot 'em up/2p - (c)1989 Jaleco|1014633
pnickj.zip|Pnickies|750.5K - Puzzle/2p - (c)1994 Capcom|768480
pooyan.zip|Pooyan|33.9K - Action/2p - (c)1982 Stern|34710
popeye.zip|Popeye|39.8K - Platform/2p - (c)1983 Nintendo|40741
popnpop.zip|Pop'n Pop|5.4M - Puzzle/2p - (c)1997 Taito|5652566
pow.zip|P.O.W.: Prisoners of War|787.5K - Beat 'em up/2p - (c)1988 SNK|806437
